,1,2,3,4,13,33,41,61,73,97,117,127,137,142,143,145,147,148,149,150,161,162,163,164,166,167,168,169,170,171,172,173,174
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice
tradeDate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-08,914.65,938.1,16.68,978.29,1158.95,1403.68,930.63,560.84,1113.64,2571.33,518.48,1518.3,1068.62,1165.42,818.14,319.23,538.91,1099.51,342.2,1026.95,1190.64,1271.06,1008.83,1102.13,1296.86,951.96,1074.94,321.73,1177.24,1352.65,659.25,,2057.79
2013-09-09,922.57,946.28,16.42,978.62,1165.06,1409.05,950.25,563.9,1121.84,2590.52,528.87,1530.47,1080.65,1179.84,826.95,322.65,544.94,1104.33,344.86,1036.26,1194.82,1275.67,1018.5,1110.59,1313.37,962.84,1086.67,325.41,1185.31,1358.93,682.51,,2099.28
2013-09-10,932.54,956.54,16.63,978.27,1185.16,1425.05,959.94,572.06,1123.8,2587.93,543.42,1581.31,1095.89,1198.44,839.0,326.2,552.98,1119.42,350.71,1044.77,1206.54,1288.49,1031.53,1133.73,1334.26,973.51,1101.42,329.26,1219.34,1376.25,695.69,,2152.46
2013-09-11,934.4,958.46,16.43,979.51,1201.67,1440.36,961.13,573.45,1125.43,2591.33,542.92,1570.17,1097.62,1200.43,839.91,325.71,556.44,1133.79,351.31,1047.83,1212.74,1295.3,1037.63,1151.17,1336.24,978.16,1103.36,327.93,1204.29,1391.75,692.74,,2169.73
2013-09-12,931.8,955.78,16.21,979.73,1211.26,1444.19,960.14,573.59,1118.71,2573.95,542.97,1574.32,1094.62,1202.81,827.92,318.27,558.07,1140.45,351.81,1048.72,1215.75,1298.67,1040.01,1162.58,1334.1,974.16,1100.51,319.01,1208.52,1393.35,692.87,,2184.32
2013-09-15,945.3,969.66,16.62,984.14,1231.78,1477.37,970.12,581.24,1129.75,2598.77,559.89,1613.88,1112.16,1225.8,837.85,320.3,565.69,1162.6,357.49,1060.84,1228.99,1312.99,1052.08,1182.76,1349.46,971.59,1117.64,323.35,1238.62,1424.79,703.74,,2224.47
2013-09-16,947.39,971.81,16.64,985.58,1235.53,1484.0,986.56,584.69,1127.45,2594.22,566.0,1615.84,1116.05,1230.37,841.45,318.45,562.36,1167.99,360.13,1062.34,1227.84,1311.68,1046.43,1184.26,1357.05,975.0,1120.9,320.22,1238.67,1437.14,721.61,,2242.88
2013-09-17,950.37,974.88,16.63,986.99,1249.48,1479.56,998.24,588.24,1121.19,2574.68,573.29,1635.15,1123.38,1240.08,845.72,321.11,560.56,1173.56,361.27,1069.79,1230.09,1314.1,1043.04,1198.91,1366.1,978.53,1127.47,323.17,1243.8,1430.87,732.48,,2254.2
2013-09-22,952.84,977.42,16.67,988.02,1261.64,1480.24,1014.75,591.72,1116.91,2561.41,575.68,1648.84,1129.62,1252.98,841.93,320.1,558.08,1181.41,363.68,1074.6,1231.32,1315.4,1038.85,1212.33,1373.0,959.18,1132.94,323.69,1251.72,1431.22,751.56,,2295.47
2013-09-23,959.97,984.76,16.65,990.48,1269.2,1481.95,1014.8,592.79,1126.31,2586.41,579.92,1679.67,1137.66,1261.54,848.74,324.68,561.79,1187.07,364.48,1084.28,1239.95,1324.81,1045.22,1219.63,1379.56,974.26,1140.94,327.44,1263.71,1429.75,747.97,,2297.21
2013-09-24,961.08,985.88,16.8,994.9,1259.88,1504.34,1026.15,593.9,1126.59,2583.43,576.18,1681.58,1135.82,1256.36,852.78,324.88,563.24,1185.33,363.74,1083.23,1250.34,1336.04,1048.38,1208.12,1382.68,974.79,1139.43,328.01,1270.62,1452.6,757.69,,2284.63
2013-09-29,970.99,996.07,16.99,999.66,1265.29,1527.81,1040.75,595.25,1136.39,2608.4,587.89,1689.88,1147.99,1270.93,862.64,332.82,577.54,1195.3,363.72,1096.97,1264.73,1351.65,1072.17,1213.49,1396.14,997.07,1152.27,334.96,1284.17,1477.93,775.6,,2299.7
2013-09-30,965.52,990.41,17.21,1001.71,1264.86,1506.05,1041.6,597.31,1121.37,2566.25,586.8,1692.83,1142.51,1264.98,859.76,331.32,573.62,1189.63,365.15,1092.45,1264.55,1351.32,1066.88,1214.08,1396.26,999.44,1146.64,331.98,1278.18,1454.93,777.1,,2309.26
2013-10-01,972.18,997.25,17.75,1002.71,1276.49,1508.29,1050.27,597.78,1126.11,2575.77,595.55,1702.77,1150.47,1274.78,863.91,334.81,581.45,1197.58,364.78,1099.69,1281.65,1369.93,1082.33,1225.88,1398.71,1015.93,1155.11,334.83,1284.23,1457.48,786.39,,2328.17
2013-10-02,972.33,997.4,17.7,1005.94,1274.43,1509.24,1046.51,595.04,1125.1,2574.1,595.63,1707.03,1148.53,1271.97,862.79,336.67,590.67,1196.58,362.48,1103.81,1295.5,1385.06,1097.23,1224.96,1391.61,1031.12,1154.26,336.32,1281.25,1452.6,781.54,,2312.67
2013-10-03,969.07,994.02,17.68,1011.89,1265.94,1498.1,1025.14,589.09,1130.87,2595.89,590.59,1680.01,1136.91,1257.64,851.09,331.55,587.56,1185.72,358.36,1087.68,1308.3,1398.93,1091.49,1217.58,1371.37,1018.33,1143.26,331.03,1258.65,1439.16,757.52,,2280.75
2013-10-06,981.76,1007.08,17.8,1013.05,1275.43,1523.16,1036.28,596.93,1152.63,2648.83,595.63,1698.05,1153.06,1275.3,861.32,334.01,593.69,1199.39,364.55,1101.61,1314.79,1406.01,1101.75,1227.56,1392.34,1027.62,1159.37,334.26,1274.64,1466.18,765.77,,2313.88
2013-10-07,983.66,1009.08,17.55,1005.93,1277.74,1536.46,1044.57,599.86,1152.31,2647.54,593.06,1713.48,1156.94,1280.59,862.63,333.85,593.34,1203.28,367.64,1107.52,1311.92,1403.19,1101.74,1230.09,1397.73,1029.54,1163.03,333.33,1284.84,1477.37,777.51,,2318.41
2013-10-08,987.38,1012.92,17.52,1002.73,1280.87,1554.03,1053.27,601.17,1160.1,2666.27,590.07,1716.24,1159.52,1282.07,865.93,334.37,599.75,1210.69,369.4,1116.45,1316.66,1408.57,1111.56,1232.28,1401.89,1037.4,1166.16,334.25,1281.41,1493.72,792.52,,2317.28
2013-10-09,988.94,1014.53,17.6,1002.07,1291.99,1563.51,1047.4,603.31,1162.06,2669.81,596.03,1736.69,1160.51,1286.12,861.91,328.69,594.33,1220.17,370.45,1116.59,1314.87,1406.59,1102.32,1243.32,1408.08,1013.02,1166.47,330.15,1292.62,1504.01,786.47,,2319.55
2013-10-10,996.06,1021.85,17.93,1004.75,1289.23,1563.63,1050.52,604.92,1177.7,2710.96,594.55,1735.25,1167.35,1292.75,867.59,334.1,600.55,1219.59,370.56,1112.55,1321.02,1413.18,1113.02,1240.07,1409.78,1039.43,1173.7,332.71,1302.15,1503.74,786.03,,2340.39
2013-10-13,991.84,1017.47,18.13,1010.42,1282.92,1551.52,1047.8,599.51,1176.94,2712.1,586.91,1711.81,1160.41,1285.16,861.73,333.66,601.29,1212.57,366.01,1106.58,1319.18,1410.87,1114.84,1234.67,1392.88,1044.05,1167.25,331.06,1289.91,1487.95,785.28,,2332.83
2013-10-14,995.15,1020.91,17.05,1011.03,1292.61,1544.05,1057.83,601.47,1182.36,2727.22,589.88,1682.83,1167.87,1295.8,862.83,335.13,581.69,1217.64,367.99,1110.93,1305.51,1396.07,1084.86,1245.35,1398.22,1049.99,1172.55,331.6,1217.61,1481.48,799.35,,2361.83
2013-10-15,995.68,1021.46,16.96,1010.71,1296.93,1542.55,1063.16,601.39,1176.17,2710.3,583.17,1677.73,1173.47,1302.95,865.79,340.19,575.96,1218.5,367.73,1110.54,1305.6,1396.21,1077.02,1251.11,1398.23,1063.7,1177.36,332.35,1216.14,1479.69,802.35,,2364.78
2013-10-16,997.45,1023.31,16.94,1005.3,1303.93,1545.83,1068.52,602.92,1171.09,2696.58,586.08,1696.26,1176.69,1307.0,868.56,341.27,569.42,1224.19,367.64,1113.76,1309.53,1400.77,1067.85,1257.35,1401.66,1066.79,1179.78,332.29,1221.47,1482.14,807.14,,2372.84
2013-10-17,995.16,1020.95,17.14,1002.8,1287.57,1558.15,1070.39,602.21,1168.47,2689.81,583.64,1695.48,1171.56,1296.65,873.3,342.56,576.47,1216.55,367.56,1111.24,1318.85,1411.11,1078.72,1240.62,1395.87,1091.89,1175.61,330.77,1220.23,1494.13,806.86,,2366.19
2013-10-20,999.47,1025.38,17.28,1005.5,1299.87,1563.18,1081.43,604.94,1172.49,2697.4,589.04,1696.64,1179.27,1305.67,878.38,343.55,575.98,1224.37,369.29,1121.33,1324.25,1416.92,1081.7,1253.57,1403.06,1076.98,1183.1,335.53,1225.79,1498.65,814.39,,2382.12
2013-10-21,1000.62,1026.57,17.16,1004.07,1303.41,1554.55,1081.75,603.88,1179.9,2718.01,590.25,1688.74,1177.83,1304.15,876.16,342.45,576.91,1223.58,368.42,1120.04,1325.25,1418.12,1085.76,1255.55,1396.5,1062.38,1181.97,337.27,1224.33,1486.87,813.64,,2372.85
2013-10-22,1002.9,1028.94,17.4,999.43,1313.12,1570.74,1077.55,605.12,1173.74,2698.97,598.39,1724.83,1182.46,1308.27,883.69,343.77,580.69,1235.8,369.43,1129.03,1332.54,1426.28,1092.1,1264.76,1405.41,1061.88,1186.66,339.12,1249.33,1504.59,806.11,,2396.6
2013-10-23,992.6,1018.34,16.87,997.7,1293.32,1566.89,1041.53,604.64,1164.21,2675.81,596.33,1727.36,1166.67,1289.33,874.42,336.96,571.38,1223.16,368.9,1123.13,1319.38,1411.98,1075.85,1246.02,1389.17,1033.47,1170.74,333.36,1249.49,1502.31,760.46,,2360.89
2013-10-24,991.02,1016.72,16.93,994.75,1289.1,1567.83,1036.18,603.53,1159.92,2665.55,590.9,1752.11,1165.1,1286.36,874.59,338.34,567.37,1220.35,368.88,1120.06,1321.75,1414.69,1067.74,1244.29,1384.49,1031.91,1168.81,335.15,1259.82,1504.16,754.97,,2349.38
2013-10-27,998.89,1024.82,17.0,996.04,1289.94,1566.58,1040.31,606.02,1183.42,2728.26,587.69,1756.83,1171.12,1293.32,874.22,337.6,570.87,1222.26,370.3,1123.71,1324.11,1417.22,1073.36,1244.66,1382.92,1030.96,1174.98,334.84,1263.25,1504.78,763.82,,2360.66
2013-10-28,993.1,1018.86,16.87,995.78,1285.23,1563.07,1027.41,605.58,1176.79,2712.02,581.05,1746.33,1164.11,1285.32,869.6,335.99,569.3,1220.44,370.25,1118.8,1319.64,1412.34,1071.11,1239.45,1377.29,1026.72,1168.2,333.26,1255.29,1503.54,748.07,,2349.12
2013-10-29,995.27,1021.11,16.68,994.03,1301.07,1566.47,1031.12,607.52,1173.91,2705.23,590.41,1754.52,1167.45,1289.75,872.21,335.07,571.67,1234.07,371.77,1120.83,1320.35,1413.25,1071.32,1254.14,1379.37,1021.59,1171.32,333.87,1262.76,1505.79,756.13,,2363.35
2013-10-30,981.73,1007.18,16.46,990.99,1312.6,1568.27,1020.48,606.59,1136.63,2604.19,593.36,1774.1,1158.64,1283.08,865.26,327.53,565.57,1242.75,371.85,1115.55,1313.94,1406.37,1059.07,1265.31,1355.81,1004.73,1162.07,324.09,1274.46,1508.95,744.26,,2349.95
2013-10-31,980.41,1005.8,16.53,993.94,1325.22,1577.2,1022.92,607.32,1131.13,2589.09,592.35,1791.09,1161.77,1288.19,863.72,322.61,552.86,1253.95,372.46,1111.81,1309.24,1401.04,1039.61,1277.57,1357.11,985.15,1163.92,320.0,1282.26,1518.58,753.34,,2356.2
2013-11-03,983.36,1008.83,16.68,995.57,1326.53,1581.4,1014.96,609.09,1136.94,2602.52,595.57,1802.19,1168.79,1293.42,870.14,323.32,559.85,1253.77,375.25,1113.89,1313.1,1405.19,1051.86,1279.54,1362.33,993.89,1171.46,320.4,1293.21,1521.88,743.16,,2354.59
2013-11-04,988.47,1014.09,16.65,997.95,1328.98,1585.32,1027.87,614.1,1137.87,2604.59,598.84,1815.53,1174.65,1301.37,873.64,326.47,565.44,1256.42,378.11,1125.31,1324.53,1417.72,1061.9,1281.24,1367.38,1008.25,1177.55,321.88,1297.2,1522.79,753.48,,2370.75
2013-11-05,988.14,1013.76,16.75,996.55,1316.56,1573.1,1033.76,612.35,1142.93,2618.97,593.39,1810.07,1172.73,1297.97,872.49,325.96,565.33,1245.31,377.12,1119.86,1326.83,1420.28,1063.77,1268.56,1361.34,1010.24,1175.93,320.34,1296.19,1511.32,758.35,,2361.71
2013-11-06,991.99,1017.72,16.98,993.46,1325.36,1580.9,1054.9,614.96,1142.98,2614.57,597.16,1817.58,1179.3,1304.96,879.54,327.06,568.08,1253.88,379.59,1129.6,1331.7,1425.7,1067.13,1277.11,1371.5,1008.04,1182.3,322.99,1303.02,1520.95,786.31,,2378.98
2013-11-07,997.63,1023.53,17.03,993.62,1324.07,1593.81,1053.14,617.31,1156.73,2647.07,600.76,1824.52,1186.4,1310.46,888.05,328.79,556.46,1258.81,381.52,1134.84,1321.92,1414.88,1047.79,1276.23,1382.0,1011.27,1187.93,326.53,1309.51,1542.3,786.43,,2380.58
2013-11-10,1000.63,1026.62,16.89,994.79,1323.5,1596.1,1046.13,618.4,1163.56,2663.16,603.19,1822.74,1191.22,1313.41,893.09,331.02,560.41,1259.78,381.89,1141.3,1322.85,1415.92,1053.55,1274.94,1386.82,1024.83,1192.96,327.49,1307.75,1547.29,774.47,,2388.63
2013-11-11,1000.65,1026.66,16.75,992.74,1328.28,1624.29,1039.73,619.44,1161.46,2658.11,603.08,1813.69,1189.82,1311.55,894.09,331.83,563.61,1268.07,382.96,1136.49,1325.49,1418.95,1058.16,1278.51,1389.87,1035.43,1191.86,326.35,1303.14,1574.16,765.67,,2391.46
2013-11-12,1000.85,1026.87,16.78,993.08,1326.07,1617.81,1038.72,616.0,1167.82,2676.89,604.1,1796.25,1188.54,1309.07,892.35,332.97,571.17,1263.42,379.9,1140.05,1327.59,1421.24,1071.55,1276.8,1386.54,1029.35,1191.63,330.53,1287.86,1568.29,764.01,,2387.7
2013-11-13,998.94,1024.91,16.61,989.91,1322.73,1624.99,1051.31,613.12,1167.42,2677.77,599.39,1783.79,1185.48,1307.31,885.27,329.74,567.02,1262.89,377.93,1138.67,1325.74,1419.39,1062.24,1272.43,1387.12,1009.74,1188.21,328.65,1274.08,1575.66,782.11,,2383.48
2013-11-14,1004.06,1030.2,16.6,986.88,1328.46,1641.09,1050.91,614.74,1173.17,2693.25,607.91,1809.82,1192.76,1315.86,888.93,327.78,555.96,1270.41,379.75,1140.01,1320.65,1413.88,1045.28,1276.53,1393.94,1008.53,1194.1,325.12,1296.87,1594.32,779.8,,2406.91
2013-11-17,1011.08,1037.43,16.76,985.74,1335.17,1644.81,1061.24,617.81,1181.22,2709.52,615.44,1835.39,1202.76,1327.19,896.51,329.43,560.84,1274.77,382.47,1146.93,1332.75,1427.25,1055.79,1284.83,1400.22,1013.23,1204.0,327.59,1322.95,1592.58,788.03,,2426.56
2013-11-18,1012.84,1039.26,16.06,988.47,1356.19,1647.03,1074.15,622.57,1185.43,2719.3,610.33,1796.06,1206.78,1334.14,894.89,327.85,561.17,1289.53,385.76,1154.38,1327.72,1421.81,1057.04,1307.99,1405.16,1006.0,1207.99,327.1,1294.79,1592.87,806.05,,2439.1
2013-11-19,1014.79,1041.26,16.15,989.84,1353.02,1637.76,1074.06,621.11,1190.93,2733.04,615.15,1832.87,1205.34,1335.31,888.16,323.32,556.51,1282.89,383.77,1151.09,1331.17,1425.53,1051.7,1304.33,1402.59,982.36,1206.54,324.61,1319.84,1573.81,808.32,,2439.11
2013-11-20,1026.47,1053.29,16.22,991.51,1353.98,1644.0,1071.86,619.7,1223.79,2822.12,619.37,1835.28,1213.43,1344.34,887.16,324.04,555.03,1281.86,381.67,1148.04,1336.03,1430.8,1049.21,1306.64,1400.2,985.62,1214.4,324.07,1317.63,1568.58,802.34,,2431.04
2013-11-21,1024.4,1051.16,16.04,991.62,1348.57,1628.98,1056.36,613.49,1225.08,2830.97,614.88,1821.03,1212.9,1344.85,882.82,326.53,544.93,1277.33,375.81,1140.65,1325.81,1419.58,1032.56,1301.47,1393.46,994.26,1212.67,322.61,1303.35,1556.2,780.71,,2427.52
2013-11-24,1029.18,1056.09,15.69,991.65,1366.29,1634.92,1066.89,614.3,1233.75,2855.11,616.36,1828.92,1220.36,1352.96,887.02,326.25,549.09,1289.28,375.38,1147.6,1327.26,1421.28,1038.55,1320.34,1399.01,990.89,1220.09,325.16,1312.67,1567.47,791.83,,2442.63
2013-11-25,1027.72,1054.61,15.57,987.34,1369.54,1621.27,1053.08,615.92,1231.92,2849.38,615.6,1830.05,1217.45,1350.13,884.38,326.11,554.64,1289.27,377.28,1141.14,1328.33,1422.67,1046.53,1322.28,1394.8,986.83,1217.89,326.38,1312.96,1550.53,773.52,,2441.93
2013-11-26,1023.24,1050.02,14.9,985.61,1375.41,1595.73,1038.75,617.08,1225.49,2833.85,608.25,1814.34,1213.57,1346.72,879.51,326.42,553.82,1286.17,378.87,1141.26,1320.45,1414.24,1041.41,1329.34,1390.83,977.99,1213.79,327.53,1300.56,1521.98,752.53,,2446.82
2013-11-27,1025.54,1052.4,15.07,980.24,1371.3,1584.29,1041.61,614.82,1230.35,2841.28,611.15,1820.9,1215.98,1351.96,875.62,328.04,549.98,1282.5,376.85,1141.16,1320.6,1414.57,1034.56,1328.07,1384.42,988.89,1215.74,326.64,1299.71,1510.35,759.94,,2459.6
2013-11-28,1025.47,1052.37,14.9,971.35,1381.53,1596.09,1046.78,617.02,1226.11,2828.58,610.88,1812.61,1219.1,1358.23,873.89,326.95,542.28,1291.58,378.49,1137.55,1315.97,1409.85,1020.34,1339.06,1388.11,975.47,1217.68,325.83,1288.72,1524.83,766.55,,2478.33
2013-12-01,1037.99,1065.28,14.95,970.65,1395.68,1619.24,1064.92,621.36,1239.92,2857.57,620.95,1836.44,1234.66,1377.79,882.42,331.45,546.6,1303.41,381.25,1153.54,1326.5,1421.48,1027.0,1353.04,1405.39,982.94,1233.02,330.43,1314.33,1539.72,789.31,,2516.12
2013-12-02,1034.99,1062.19,14.46,973.18,1379.52,1607.83,1068.7,621.37,1233.99,2844.07,624.32,1847.77,1229.72,1372.33,879.42,329.79,548.38,1291.56,380.68,1150.54,1326.85,1421.91,1027.54,1335.55,1403.92,983.79,1228.34,328.54,1316.46,1530.7,793.6,,2505.47
2013-12-03,1030.04,1057.09,14.17,974.47,1368.95,1590.63,1055.85,618.62,1229.32,2832.09,624.36,1850.27,1222.48,1364.73,872.78,327.25,548.56,1274.43,379.32,1139.69,1322.21,1416.84,1025.57,1326.43,1395.06,979.46,1221.37,325.13,1320.57,1511.24,779.28,,2493.97
2013-12-04,1026.42,1053.35,14.21,977.08,1366.66,1560.46,1056.95,613.91,1224.58,2820.24,622.46,1852.29,1218.5,1363.86,863.21,326.07,542.99,1264.41,375.9,1130.17,1320.64,1414.98,1017.24,1325.2,1386.16,976.4,1217.08,323.09,1314.3,1478.03,784.85,,2488.56
2013-12-05,1027.18,1054.14,14.1,976.11,1372.28,1564.25,1060.65,613.46,1222.33,2812.37,622.32,1849.77,1221.21,1368.3,863.25,328.02,540.56,1269.77,376.23,1134.48,1321.6,1416.12,1011.86,1331.24,1393.22,973.17,1219.23,325.65,1304.02,1483.17,790.6,,2502.82
2013-12-08,1028.37,1055.37,14.19,975.37,1384.66,1576.9,1061.1,617.48,1217.18,2796.8,617.71,1818.87,1224.64,1371.18,869.76,334.34,546.14,1279.42,378.59,1144.31,1323.59,1418.31,1022.28,1344.07,1401.33,1003.52,1223.1,328.43,1284.17,1495.24,786.28,,2519.17
2013-12-09,1023.79,1050.67,14.11,970.65,1387.96,1579.46,1054.19,620.37,1207.13,2768.35,611.78,1801.0,1220.17,1363.51,873.01,334.8,544.1,1280.75,379.32,1146.21,1321.04,1415.7,1019.37,1347.38,1401.91,1011.97,1218.67,328.39,1270.16,1497.07,772.84,,2510.09
2013-12-10,1019.86,1046.62,13.8,974.14,1356.62,1542.14,1044.5,608.65,1224.49,2823.03,606.0,1743.41,1209.6,1351.64,859.05,333.34,535.14,1252.3,371.0,1130.12,1303.9,1396.75,1004.53,1316.81,1381.62,1012.5,1208.08,324.45,1232.79,1457.7,765.84,,2489.63
2013-12-11,1015.53,1042.13,14.02,976.88,1350.5,1540.44,1043.64,608.04,1216.26,2803.78,611.84,1764.63,1202.6,1342.93,857.09,329.53,530.2,1248.51,369.88,1124.95,1303.71,1396.36,996.6,1309.73,1378.16,1009.92,1201.04,323.09,1243.8,1451.85,765.71,,2465.37
2013-12-12,1001.58,1027.78,13.83,973.46,1329.04,1534.1,1043.35,602.35,1191.7,2741.11,605.91,1752.65,1186.47,1326.92,844.51,325.38,524.25,1234.78,366.45,1110.62,1293.23,1384.99,981.65,1286.01,1368.8,996.36,1184.84,320.04,1221.37,1449.04,773.4,,2435.27
2013-12-15,996.98,1023.05,13.84,973.31,1316.43,1542.9,1046.64,600.89,1192.31,2743.82,595.98,1737.72,1180.52,1315.07,846.97,321.97,527.24,1229.86,365.59,1108.89,1289.65,1381.03,983.74,1272.42,1364.74,989.56,1179.57,319.09,1220.53,1461.72,778.22,,2416.59
2013-12-16,1004.86,1031.16,13.93,973.46,1352.1,1570.82,1041.35,605.64,1196.6,2749.3,604.16,1757.87,1192.19,1328.69,855.9,323.67,529.18,1259.15,370.09,1121.36,1291.6,1383.15,988.41,1309.18,1379.94,988.61,1190.69,321.98,1242.5,1486.74,765.66,,2438.72
2013-12-17,1003.36,1029.6,13.85,977.44,1341.83,1572.93,1037.72,606.06,1194.19,2744.63,606.84,1769.39,1189.2,1320.08,862.34,325.07,530.87,1254.16,369.82,1121.35,1298.29,1390.4,992.72,1297.65,1381.63,990.01,1188.24,326.82,1248.91,1491.03,758.23,,2420.37
2013-12-18,1007.72,1034.04,13.92,991.04,1345.78,1577.85,1037.7,609.38,1201.33,2763.81,605.91,1764.19,1195.28,1325.08,868.12,328.8,535.78,1256.87,372.44,1124.23,1305.51,1397.79,1004.22,1302.18,1381.16,1004.09,1194.89,330.63,1249.47,1495.73,760.18,,2429.39
2013-12-19,1007.83,1034.1,14.01,1004.84,1342.63,1590.4,1041.73,609.12,1200.53,2762.85,604.57,1748.1,1195.46,1323.04,871.86,331.75,540.7,1255.46,371.3,1129.09,1311.95,1404.32,1010.94,1298.69,1378.01,1012.58,1195.54,333.68,1234.24,1506.57,762.65,,2421.95
2013-12-22,1015.27,1041.65,14.64,1030.0,1364.21,1609.55,1049.13,616.84,1196.93,2746.57,612.58,1771.87,1208.61,1339.28,884.36,338.67,548.38,1275.92,378.08,1142.62,1319.92,1411.9,1023.15,1321.37,1396.03,1021.85,1208.29,342.31,1247.21,1529.01,767.99,,2449.37
2013-12-23,1019.51,1046.04,14.8,1024.16,1378.9,1611.24,1067.9,621.3,1193.11,2730.83,618.51,1796.45,1216.51,1348.99,890.83,340.23,554.2,1282.28,381.03,1158.04,1330.02,1423.24,1036.81,1337.01,1411.06,1022.28,1216.44,345.4,1266.39,1530.0,789.52,,2490.52
2013-12-24,1015.05,1041.47,14.41,1018.98,1382.0,1593.85,1059.63,621.56,1187.01,2713.56,614.94,1781.69,1211.1,1341.67,889.32,339.48,557.49,1281.44,379.29,1155.85,1332.28,1426.08,1040.83,1339.82,1400.34,1021.64,1211.58,345.46,1255.95,1515.65,779.54,,2477.64
2013-12-25,1017.09,1043.57,14.2,1018.91,1382.29,1586.23,1056.18,623.35,1194.67,2732.9,616.59,1768.85,1211.17,1341.85,887.7,338.74,561.28,1280.43,380.13,1156.64,1335.25,1429.43,1046.5,1340.34,1397.18,1022.48,1212.14,344.61,1248.2,1509.43,777.52,,2477.98
2013-12-26,1015.85,1042.29,14.17,1020.7,1374.76,1578.2,1049.1,621.54,1201.71,2750.72,609.78,1738.08,1208.5,1333.42,893.2,340.33,560.79,1273.94,378.82,1156.18,1328.16,1421.54,1044.13,1331.06,1393.66,1029.52,1209.65,346.6,1231.46,1502.75,766.0,,2455.04
2013-12-29,1007.09,1033.29,13.74,1018.77,1348.83,1566.15,1039.86,618.83,1196.94,2740.7,604.22,1715.13,1194.73,1315.65,887.11,335.41,558.39,1255.1,377.7,1142.68,1322.43,1415.41,1038.31,1302.98,1382.21,1010.23,1196.37,343.68,1214.92,1490.3,758.47,,2432.97
2013-12-30,1009.84,1036.12,13.05,1022.99,1350.16,1579.86,1040.41,620.64,1198.83,2743.54,607.09,1731.81,1198.57,1319.4,891.28,336.36,559.86,1260.35,380.21,1152.44,1322.9,1415.98,1037.72,1304.0,1392.52,1005.24,1199.92,345.28,1227.15,1503.6,758.69,,2440.02
2013-12-31,1016.15,1042.63,13.05,1023.8,1369.45,1593.66,1046.27,626.42,1199.98,2743.85,613.29,1755.95,1207.69,1329.39,899.08,338.85,568.14,1275.6,383.88,1162.45,1334.22,1428.46,1050.67,1323.36,1402.41,1013.68,1209.3,347.48,1244.95,1514.49,761.66,,2463.27
2014-01-01,1026.02,1052.74,14.04,1030.46,1386.31,1600.22,1057.02,631.56,1205.88,2755.8,626.62,1795.58,1219.32,1339.62,913.3,343.26,577.76,1286.96,386.22,1176.73,1352.92,1448.53,1067.15,1341.31,1412.45,1039.26,1221.28,351.48,1269.33,1521.32,766.34,,2482.22
2014-01-02,1019.29,1045.79,14.0,1035.57,1351.98,1570.99,1046.97,624.89,1209.65,2768.69,616.48,1779.87,1205.63,1322.52,902.7,340.33,569.6,1258.71,381.07,1163.86,1348.3,1443.24,1057.99,1305.05,1394.52,1039.1,1208.13,346.74,1257.41,1493.32,753.02,,2436.16
2014-01-05,1019.46,1045.94,14.03,1042.75,1349.13,1582.19,1048.37,625.96,1204.76,2754.29,620.16,1788.09,1208.73,1323.43,911.26,343.62,566.49,1260.2,382.67,1166.72,1342.4,1436.4,1050.92,1301.13,1398.83,1058.21,1210.47,348.94,1265.07,1505.82,754.7,,2427.02
2014-01-06,1019.37,1045.84,13.74,1045.12,1344.25,1584.4,1051.16,627.41,1205.67,2757.16,617.07,1786.16,1207.56,1319.64,914.41,343.73,571.56,1256.13,384.57,1164.48,1344.78,1439.03,1057.02,1296.68,1401.05,1065.63,1209.8,348.5,1268.11,1508.76,759.27,,2424.32
2014-01-07,1027.01,1053.71,14.11,1045.21,1358.56,1595.66,1062.0,630.91,1213.16,2775.8,617.66,1816.06,1218.65,1328.99,927.18,348.29,574.31,1270.38,387.44,1170.45,1350.82,1445.58,1064.56,1312.77,1409.1,1086.95,1220.8,353.33,1295.72,1520.12,771.47,,2436.52
2014-01-08,1029.34,1056.11,13.97,1045.11,1343.67,1596.9,1055.89,629.02,1223.87,2806.29,619.27,1806.87,1219.82,1327.07,932.2,351.6,567.62,1259.78,386.31,1164.97,1345.6,1439.87,1056.21,1298.0,1409.62,1106.69,1221.5,355.04,1287.33,1524.19,764.84,,2435.99
2014-01-09,1029.68,1056.44,14.15,1049.25,1336.87,1591.29,1044.14,626.86,1231.53,2828.12,620.63,1804.96,1218.16,1324.17,930.58,350.08,572.93,1254.82,384.38,1159.27,1344.45,1438.38,1056.69,1290.62,1407.2,1103.82,1220.15,353.41,1285.3,1521.78,748.73,,2435.01
