,Returns,Volatility,Sharpe Ratio,NVDA Weight,MRNA Weight,BYND Weight,TSLA Weight,TEVA Weight,SNOW Weight,ABNB Weight,BABA Weight,1090943 Weight,1106376 Weight,168013 Weight
292,26.605704061165973,26.655947601552654,0.9981151095756299,0.11397130771144222,0.15195082325716472,0.04086270946555602,0.05645952759009885,0.16333354212522674,0.051457697123293594,0.11471713895867038,0.0761962351994248,0.057682567875894084,0.020236991977907594,0.153131458715321
293,43.563353311478906,43.70760745344001,0.9966995644381869,0.15561052573965756,0.0760317922360372,0.12295362533812008,0.030113190111644147,0.06971533664129737,0.15900425834147575,0.14099855542652223,0.06764828246936694,0.0006795138987854078,0.10534620851086689,0.07189871128622626
294,41.90756874451496,37.55887457027593,1.115783399369495,0.1428555488467124,0.13492666098810027,0.07889574671569785,0.08716843054161527,0.08083145574959397,0.09604993767333482,0.16135461387110353,0.13393593380423327,0.012037571271667743,0.06939018455414284,0.0025539159837978157
295,28.578417783320408,38.42116704074353,0.7438196177907499,0.011318905753937342,0.05028579457367219,0.17492674012994658,0.1005136765332578,0.011710584977443712,0.08794914521873767,0.20688734314744908,0.18012802297604388,0.00404606436286693,0.06823384923299082,0.10399987309365408
296,15.304131490302334,27.695264240226308,0.5525901958383799,0.07435608515800957,0.07108928514279682,0.15455233754786896,0.04512324536314342,0.13343455256187148,0.05271160112924433,0.08028097719811732,0.15198884375711652,0.16360672008863597,0.009589570358734074,0.06326678169446154
297,31.320059041131838,30.774994443423942,1.0177112817586347,0.17144718303840814,0.11596345140163292,0.09171089584612023,0.15120526162140294,0.08266586844050298,0.08390646110996082,0.0975903797401202,0.06336528297801565,0.11139460683020641,0.015825908212425688,0.014924700781204012
298,26.559529441173744,31.078128489876505,0.8546051751419117,0.01535255063387633,0.13395789187049464,0.13598074153206102,0.11691401525669837,0.037644498932815386,0.0951757663890428,0.1171355297568082,0.06637202576402787,0.11662868822764028,0.038587009528231374,0.1262512821083038
299,64.81984274669128,66.44849818274602,0.9754899586808474,0.02032640115406386,0.06986450424750336,0.184945765622828,0.205017141051809,0.12632227236857854,0.009602312715758978,0.05007844732308752,0.009705524241197267,0.0005635411370393522,0.2089471261881431,0.11462696394999083
300,32.28061541279674,29.197994597445327,1.1055764568030002,0.10954297787292054,0.11840874142853124,0.12415998278336757,0.11420937468980186,0.09536589435960736,0.011241817896895977,0.06294845939725416,0.021550134570915543,0.1457164944698061,0.049755292828045375,0.1471008297028542
301,40.292340854706495,39.3441084247564,1.0241010018504688,0.054876467374300505,0.12665463432169288,0.14656632144989795,0.07690368830022624,0.06896927297845168,0.05111997854112651,0.06717620479219037,0.11934114657105589,0.1084092504505386,0.09861118337663674,0.08137185184388253
