,601,602,700,701,702,142,143,SPY,QQQ,^RUT,IEI,LQD,GSG,GLD,OIL
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2016-02-24,333.37,344.4,458.71,279.43,323.32,1420.76,727.38,169.06692504882812,96.81819152832031,1022.0800170898438,112.61944580078125,90.27754211425781,12.979999542236328,117.61000061035156,12.420000076293945
2016-02-25,333.77,344.74,458.65,279.42,323.34,1427.09,729.48,171.1146240234375,97.77172088623047,1031.5799560546875,112.81632995605469,90.78292846679688,13.050000190734863,117.91999816894531,12.989500045776367
2016-02-26,,,,,,,,170.7208251953125,97.64899444580078,1037.1800537109375,112.51213836669922,90.7513427734375,13.029999732971191,117.11000061035156,13.0
2016-02-28,334.08,344.86,458.05,279.47,323.33,1441.03,736.19,,,,,,,,
2016-02-29,334.71,345.45,458.6,279.47,323.29,1437.93,738.59,169.38197326660156,96.77099609375,1033.9000244140625,112.55681610107422,90.81449890136719,13.199999809265137,118.63999938964844,13.29520034790039
2016-03-01,334.78,345.17,458.21,279.47,323.29,1442.54,741.54,173.36358642578125,99.87708282470703,1054.489990234375,112.03993225097656,90.31954956054688,13.239999771118164,117.7699966430664,13.45300006866455
2016-03-02,334.73,344.95,457.94,279.42,323.27,1447.89,745.24,174.1424560546875,99.91487121582031,1065.6700439453125,111.94139099121094,90.50170135498047,13.34000015258789,118.68000030517578,13.463000297546387
2016-03-03,334.62,344.72,457.74,279.42,323.25,1449.75,741.8,174.82496643066406,99.72602844238281,1076.050048828125,111.95036315917969,90.9293441772461,13.350000381469727,120.7300033569336,13.470000267028809
2016-03-04,,,,,,,,175.39381408691406,99.7637939453125,1081.9300537109375,111.78912353515625,90.91351318359375,13.699999809265137,120.54000091552734,14.020000457763672
2016-03-06,334.66,344.62,457.48,279.46,323.28,1458.86,749.44,,,,,,,,
2016-03-07,334.07,344.11,457.12,279.45,323.25,1457.48,743.01,175.53379821777344,99.15013885498047,1094.1500244140625,111.61888122558594,91.0164566040039,14.050000190734863,121.13999938964844,14.770000457763672
2016-03-08,334.58,344.79,457.69,279.46,323.25,1460.48,740.66,173.61737060546875,98.32876586914062,1067.8800048828125,111.97721099853516,91.49954223632812,13.779999732971191,120.58000183105469,14.359999656677246
2016-03-09,334.4,344.54,457.36,279.5,323.24,1466.47,739.83,174.4749298095703,98.96131134033203,1072.77001953125,111.78014373779297,91.39656829833984,14.149999618530273,119.58000183105469,14.770000457763672
2016-03-10,334.59,344.67,457.42,279.52,323.25,1478.61,742.94,174.614990234375,98.81025695800781,1063.989990234375,111.48456573486328,91.77668762207031,14.039999961853027,121.5,14.502400398254395
2016-03-11,,,,,,,,177.43276977539062,100.5379638671875,1087.56005859375,111.33226776123047,92.03805541992188,14.15999984741211,119.41000366210938,14.719900131225586
2016-03-13,333.96,344.02,456.68,279.52,323.22,1487.65,749.01,,,,,,,,
2016-03-14,334.12,344.06,456.47,279.56,323.16,1487.74,746.08,177.20526123046875,100.7079086303711,1084.25,111.3143081665039,92.30728912353516,14.0,117.87000274658203,14.345000267028809
2016-03-15,334.13,343.85,456.19,279.63,323.18,1483.36,740.6,176.9164581298828,100.670166015625,1066.6700439453125,111.32323455810547,92.27565002441406,13.869999885559082,117.95999908447266,14.109999656677246
2016-03-16,334.5,344.15,455.93,279.67,323.16,1488.76,751.13,177.9403076171875,101.5670394897461,1074.510009765625,111.78912353515625,92.71910095214844,14.1899995803833,120.58999633789062,14.680000305175781
2016-03-17,335.36,344.91,456.68,279.82,323.18,1483.21,753.83,179.06918334960938,101.5103988647461,1091.25,111.86972045898438,93.00418853759766,14.380000114440918,120.12999725341797,15.142399787902832
2016-03-18,,,,,,,,179.77284240722656,101.66950225830078,1101.6700439453125,112.10262298583984,93.21800231933594,14.3100004196167,119.80000305175781,15.143699645996094
2016-03-20,335.47,344.95,456.91,279.83,323.19,1485.03,768.4,,,,,,,,
2016-03-21,334.95,344.3,456.22,279.88,323.15,1485.32,769.45,180.0279541015625,102.06720733642578,1098.5799560546875,111.86073303222656,93.10713958740234,14.369999885559082,118.95999908447266,15.2322998046875
2016-03-22,334.97,344.21,456.25,279.91,323.19,1488.35,767.51,179.93121337890625,102.37967681884766,1097.3399658203125,111.73535919189453,92.93291473388672,14.399999618530273,119.30999755859375,15.140000343322754
2016-03-23,334.96,344.12,456.36,279.84,323.15,1485.9,766.07,178.74371337890625,101.53694152832031,1075.699951171875,112.00406646728516,93.400146484375,14.039999961853027,116.61000061035156,14.802200317382812
2016-03-24,,,,,,,,178.66456604003906,101.5653305053711,1079.5400390625,111.94139099121094,93.36054229736328,13.989999771118164,116.33000183105469,14.685999870300293
2016-03-27,334.79,344.03,456.22,279.84,323.12,1474.98,759.09,,,,,,,,
2016-03-28,334.87,344.15,456.56,279.93,323.15,1475.03,755.74,178.7700653076172,101.4233169555664,1080.22998046875,111.99512481689453,93.41595458984375,13.979999542236328,116.5999984741211,14.5600004196167
2016-03-29,334.75,343.91,456.69,279.96,323.16,1463.9,752.69,180.4237518310547,103.05196380615234,1109.0799560546875,112.47888946533203,93.83572387695312,13.880000114440918,118.76000213623047,14.35990047454834
2016-03-30,334.9,344.06,457.06,279.92,323.17,1462.52,761.62,181.21536254882812,103.5538330078125,1110.43994140625,112.57743835449219,93.72484588623047,13.770000457763672,117.0999984741211,14.288299560546875
2016-03-31,335.28,344.5,457.58,279.89,323.19,1450.39,758.47,180.7755889892578,103.40234375,1114.030029296875,112.82823181152344,94.09705352783203,13.789999961853027,117.63999938964844,14.368499755859375
2016-04-01,,,,,,,,182.0070343017578,104.5007553100586,1117.6800537109375,112.7430648803711,94.40045166015625,13.510000228881836,116.93000030517578,13.834500312805176
2016-04-03,335.75,345.11,458.36,279.85,323.19,1448.95,760.13,,,,,,,,
2016-04-04,335.69,345.13,458.57,279.81,323.22,1451.98,767.65,181.41770935058594,104.10305786132812,1108.5400390625,112.8327407836914,94.40837097167969,13.289999961853027,116.1500015258789,13.449700355529785
2016-04-05,336.14,345.72,459.36,279.84,323.24,1439.41,765.48,179.605712890625,103.09932708740234,1095.8499755859375,113.06591033935547,94.71012878417969,13.279999732971191,117.66000366210938,13.449999809265137
2016-04-06,336.26,345.8,459.35,279.86,323.23,1443.92,761.63,181.5672607421875,104.79428100585938,1108.81005859375,112.96729278564453,94.63072204589844,13.550000190734863,116.94000244140625,14.029999732971191
2016-04-07,336.53,346.11,460.03,279.88,323.25,1443.5,760.2,179.3945770263672,103.2887191772461,1092.7900390625,113.2542495727539,94.8848648071289,13.510000228881836,118.61000061035156,13.760000228881836
2016-04-08,,,,,,,,179.87841796875,103.21296691894531,1097.31005859375,113.17353057861328,94.67044067382812,13.949999809265137,118.43000030517578,14.6899995803833
2016-04-10,336.46,345.99,459.69,279.86,323.22,1437.1,757.14,,,,,,,,
2016-04-11,336.42,345.98,459.21,279.86,323.23,1451.95,765.66,179.45620727539062,102.83417510986328,1094.3399658203125,113.17353057861328,94.66248321533203,14.0600004196167,120.02999877929688,14.989999771118164
2016-04-12,336.34,345.85,458.79,279.84,323.21,1448.3,765.71,181.12741088867188,103.69587707519531,1105.7099609375,112.93141174316406,94.28924560546875,14.430000305175781,120.05000305175781,15.574999809265137
2016-04-13,336.45,345.82,458.41,279.87,323.21,1467.11,777.66,182.95701599121094,105.02153778076172,1129.9300537109375,112.8775405883789,94.61481475830078,14.390000343322754,118.7699966430664,15.423999786376953
2016-04-14,336.78,346.11,458.7,279.88,323.24,1474.23,777.12,182.96580505371094,105.03101348876953,1128.5899658203125,112.7430648803711,94.55130767822266,14.329999923706055,117.11000061035156,15.267999649047852
2016-04-15,,,,,,,,182.7634735107422,104.76585388183594,1130.9200439453125,112.93141174316406,94.94837188720703,14.210000038146973,117.91999816894531,15.015999794006348
2016-04-17,337.17,346.52,459.45,279.91,323.25,1489.18,784.54,,,,,,,,
2016-04-18,336.99,346.33,459.08,279.95,323.26,1492.85,786.41,184.04774475097656,105.3245620727539,1139.280029296875,112.8775405883789,95.0516128540039,14.199999809265137,117.73999786376953,14.910699844360352
2016-04-19,337.07,346.36,458.83,279.88,323.28,1502.66,788.43,184.62820434570312,104.68067169189453,1140.22998046875,112.7430648803711,95.22634887695312,14.510000228881836,119.58000183105469,15.253999710083008
2016-04-20,337.28,346.71,459.06,279.9,323.26,1498.6,787.55,184.80416870117188,104.76585388183594,1142.2900390625,112.49195098876953,94.96427154541016,14.829999923706055,118.97000122070312,15.869999885559082
2016-04-21,337.12,346.3,458.29,279.88,323.28,1496.41,790.72,183.8102264404297,104.77537536621094,1135.77001953125,112.33049774169922,94.924560546875,14.760000228881836,119.41999816894531,15.729999542236328
2016-04-22,,,,,,,,183.8102264404297,103.19401550292969,1146.68994140625,112.3036117553711,95.02782440185547,14.680000305175781,117.88999938964844,15.699999809265137
2016-04-24,337.32,346.54,458.5,279.88,323.27,1496.56,799.92,,,,,,,,
2016-04-25,337.51,346.77,458.64,279.88,323.29,1484.28,795.23,183.4935302734375,103.19401550292969,1138.0999755859375,112.19595336914062,94.80542755126953,14.600000381469727,118.2300033569336,15.699999809265137
2016-04-26,337.32,346.55,458.09,279.87,323.27,1463.89,793.69,183.7662353515625,102.69217681884766,1150.72998046875,112.09730529785156,94.76573181152344,14.84000015258789,118.69999694824219,15.828499794006348
2016-04-27,337.43,346.68,458.17,279.87,323.26,1438.66,786.15,184.1444854736328,101.86836242675781,1154.1500244140625,112.43812561035156,95.36931610107422,15.050000190734863,119.04000091552734,16.309900283813477
2016-04-28,,,,,,,,182.4732208251953,100.63735961914062,1140.4000244140625,112.65335845947266,95.45665740966797,15.100000381469727,121.29000091552734,16.360000610351562
2016-04-29,,,,,,,,181.48806762695312,100.10709381103516,1130.8499755859375,112.6712875366211,95.55988311767578,15.220000267028809,123.6500015258789,16.440000534057617
2016-05-01,337.89,347.3,459.31,279.87,323.28,1413.84,778.25,,,,,,,,
2016-05-02,337.7,347.09,459.13,279.84,323.26,1427.11,781.06,182.93057250976562,101.05400848388672,1140.9200439453125,112.51689147949219,95.43647766113281,14.970000267028809,123.23999786376953,16.030000686645508
2016-05-03,337.84,347.19,459.66,279.82,323.29,1414.62,781.61,181.33853149414062,100.1165542602539,1121.760009765625,112.87602996826172,95.60367584228516,14.699999809265137,122.95999908447266,15.65999984741211
2016-05-04,337.67,346.95,459.51,279.8,323.27,1406.31,775.72,180.32696533203125,99.47267150878906,1113.1300048828125,113.00171661376953,95.44442749023438,14.699999809265137,122.20999908447266,15.640000343322754
2016-05-05,338.01,347.36,459.9,279.78,323.3,1410.84,775.01,180.2918243408203,99.44425201416016,1107.949951171875,113.15438842773438,95.6355209350586,14.670000076293945,122.06999969482422,15.8100004196167
2016-05-06,,,,,,,,180.9515380859375,99.97452545166016,1114.719970703125,113.0196533203125,95.42851257324219,14.770000457763672,123.18000030517578,15.90999984741211
2016-05-08,338.07,347.48,460.17,279.77,323.29,1405.91,774.61,,,,,,,,
2016-05-09,337.95,347.27,460.23,279.76,323.3,1410.14,774.74,181.1010284423828,100.25860595703125,1118.25,113.20819854736328,95.33293914794922,14.420000076293945,120.6500015258789,15.5
2016-05-10,337.83,347.11,460.08,279.75,323.26,1420.9,777.93,183.35279846191406,101.63160705566406,1128.8299560546875,113.19024658203125,95.4921875,14.800000190734863,120.9800033569336,15.89799976348877
2016-05-11,,,,,,,,181.63758850097656,100.7131118774414,1114.739990234375,113.18125915527344,95.5957260131836,15.130000114440918,122.12000274658203,16.518999099731445
2016-05-12,,,,,,,,181.69036865234375,100.26805877685547,1108.5999755859375,113.04658508300781,95.39665222167969,15.180000305175781,121.16000366210938,16.6914005279541
2016-05-13,,,,,,,,180.10708618164062,99.8987808227539,1102.43994140625,113.17231750488281,95.57183074951172,15.149999618530273,121.70999908447266,16.510000228881836
2016-05-15,337.98,347.26,460.28,279.75,323.26,1401.56,770.73,,,,,,,,
2016-05-16,337.95,347.18,460.45,279.76,323.27,1400.69,773.55,181.8839111328125,101.14869689941406,1116.2099609375,112.94783782958984,95.2533187866211,15.430000305175781,121.80000305175781,16.95599937438965
2016-05-17,338.14,347.44,460.54,279.76,323.3,1399.73,773.22,180.186279296875,99.87983703613281,1097.6800537109375,112.81318664550781,95.22145080566406,15.579999923706055,122.22000122070312,17.219999313354492
2016-05-18,337.69,346.91,459.72,279.86,323.31,1410.36,774.98,180.239013671875,100.23967742919922,1102.949951171875,112.30138397216797,94.40922546386719,15.390000343322754,120.0999984741211,17.12849998474121
2016-05-19,337.45,346.85,459.4,279.85,323.28,1398.45,771.72,179.6145477294922,99.7188720703125,1094.780029296875,112.35526275634766,94.6322021484375,15.369999885559082,119.87000274658203,17.09000015258789
2016-05-20,,,,,,,,180.74923706054688,100.8172836303711,1112.280029296875,112.45402526855469,94.69589233398438,15.390000343322754,119.70999908447266,16.921300888061523
2016-05-22,337.37,346.56,459.43,279.82,323.25,1407.97,773.89,,,,,,,,
2016-05-23,337.26,346.32,458.85,279.81,323.23,1413.94,780.88,180.50294494628906,100.68470764160156,1111.3699951171875,112.44505310058594,94.69589233398438,15.25,119.37000274658203,16.909500122070312
2016-05-24,337.21,346.19,458.74,279.8,323.22,1428.24,788.23,182.84266662597656,102.70161437988281,1135.31005859375,112.29242706298828,94.53663635253906,15.319999694824219,117.30000305175781,17.1200008392334
2016-05-25,336.99,345.83,458.32,279.8,323.22,1440.69,798.24,184.08291625976562,103.44023132324219,1141.02001953125,112.25650787353516,94.703857421875,15.510000228881836,116.9800033569336,17.415000915527344
2016-05-26,337.3,346.19,458.69,279.81,323.24,1430.5,792.98,184.13568115234375,103.74320983886719,1139.75,112.55277252197266,94.974609375,15.520000457763672,116.58000183105469,17.35059928894043
2016-05-27,,,,,,,,184.92726135253906,104.282958984375,1150.449951171875,112.3193359375,94.90294647216797,15.579999923706055,115.62000274658203,17.34000015258789
2016-05-29,337.58,346.54,459.35,279.82,323.21,1435.15,791.84,,,,,,,,
2016-05-30,337.42,346.23,458.84,279.79,323.24,1447.46,798.81,,,,,,,,
2016-05-31,337.29,345.94,458.63,279.78,323.24,1444.34,804.12,184.57545471191406,104.48181915283203,1154.7900390625,112.42706298828125,95.07014465332031,15.420000076293945,116.05999755859375,17.5
2016-06-01,337.54,346.18,459.2,279.76,323.25,1440.45,803.24,184.95375061035156,104.49127197265625,1163.0400390625,112.36418151855469,95.1372299194336,15.569999694824219,115.94000244140625,17.15999984741211
2016-06-02,337.46,346.1,459.64,279.73,323.25,1444.86,804.66,185.5166473388672,104.70906829833984,1170.5799560546875,112.53489685058594,95.3288803100586,15.619999885559082,115.66999816894531,17.304399490356445
2016-06-03,,,,,,,,184.96250915527344,104.21666717529297,1164.1300048828125,113.20006561279297,96.09546661376953,15.670000076293945,118.87999725341797,17.006200790405273
2016-06-05,338.04,346.79,460.61,279.77,323.3,1443.87,804.02,,,,,,,,
2016-06-06,337.82,346.35,460.18,279.78,323.31,1445.99,803.11,185.90367126464844,104.59542846679688,1176.8699951171875,113.06529235839844,95.8639144897461,15.84000015258789,118.91999816894531,17.46500015258789
2016-06-07,338.1,346.62,460.54,279.8,323.31,1448.2,801.65,186.1939239501953,104.33028411865234,1179.969970703125,113.18208312988281,96.00765991210938,15.970000267028809,118.81999969482422,17.780000686645508
2016-06-08,338.41,346.95,460.89,279.81,323.33,1439.51,797.1,186.80088806152344,104.51023864746094,1188.949951171875,113.20006561279297,96.32706451416016,16.25,120.58000183105469,18.05699920654297
2016-06-09,338.92,347.66,461.44,279.81,323.38,1430.44,795.87,186.54580688476562,104.33978271484375,1181.199951171875,113.28099822998047,96.46280670166016,16.149999618530273,121.25,17.835800170898438
2016-06-10,,,,,,,,184.77780151367188,103.15612030029297,1163.9300537109375,113.50567626953125,96.5745849609375,15.84000015258789,121.73999786376953,17.300100326538086
2016-06-13,338.89,347.76,461.93,279.83,323.37,1412.44,783.96,183.35279846191406,102.29447937011719,1150.699951171875,113.7124252319336,96.43086242675781,15.770000457763672,122.63999938964844,17.38610076904297
2016-06-14,338.87,347.93,462.08,279.86,323.38,1410.09,777.04,182.99217224121094,102.29447937011719,1147.8199462890625,113.69445037841797,96.21524810791016,15.699999809265137,122.7699966430664,17.114900588989258
2016-06-15,338.55,347.46,461.34,279.92,323.38,1420.3,778.92,182.73709106445312,102.00092315673828,1149.300048828125,114.00003814697266,96.5745849609375,15.520000457763672,123.68000030517578,16.75
2016-06-16,339.15,348.08,461.83,279.92,323.43,1408.68,771.9,183.2823944091797,102.30391693115234,1148.18994140625,113.96411895751953,96.71832275390625,15.199999809265137,122.37999725341797,16.316600799560547
2016-06-17,,,,,,,,182.59983825683594,101.10478210449219,1144.699951171875,113.85623931884766,96.43086242675781,15.65999984741211,123.94999694824219,16.989599227905273
2016-06-19,338.8,347.52,461.16,279.94,323.36,1413.14,776.29,,,,,,,,
2016-06-20,338.32,346.8,460.33,279.97,323.38,1430.39,783.21,183.7758331298828,101.74091339111328,1157.699951171875,113.54169464111328,96.31107330322266,15.819999694824219,123.20999908447266,17.344999313354492
2016-06-21,338.33,346.77,460.16,279.94,323.39,1428.63,783.07,184.2975311279297,102.06373596191406,1153.8699951171875,113.41583251953125,96.22323608398438,15.75,120.83999633789062,17.24959945678711
2016-06-22,338.39,346.78,460.32,279.91,323.37,1433.58,787.56,183.99685668945312,101.81685638427734,1148.969970703125,113.55062866210938,96.3989028930664,15.609999656677246,120.9000015258789,17.170299530029297
2016-06-23,338.38,346.7,460.16,279.9,323.37,1432.64,790.56,186.39295959472656,103.2695083618164,1172.219970703125,113.22706604003906,96.3030776977539,15.789999961853027,120.11000061035156,17.510000228881836
2016-06-24,,,,,,,,179.6997833251953,99.01603698730469,1127.5400390625,114.0809555053711,96.75823211669922,15.300000190734863,126.0,16.696300506591797
2016-06-26,338.51,347.74,462.38,279.9,323.45,1387.2,767.75,,,,,,,,
2016-06-27,338.85,348.34,463.29,279.91,323.5,1382.34,761.48,176.48138427734375,97.05071258544922,1089.6500244140625,114.54835510253906,97.16551208496094,15.1899995803833,126.68000030517578,16.200000762939453
2016-06-28,339.28,348.59,463.16,279.89,323.49,1392.25,769.8,179.66441345214844,99.17745971679688,1107.300048828125,114.55736541748047,97.70051574707031,15.460000038146973,125.31999969482422,16.774999618530273
2016-06-29,339.65,348.72,462.95,279.9,323.45,1399.53,775.52,182.72369384765625,100.93387603759766,1131.6199951171875,114.34162139892578,97.6686019897461,15.6899995803833,125.83999633789062,17.280500411987305
2016-06-30,339.91,348.8,462.98,280.08,323.5,1397.95,776.86,185.21705627441406,102.10167694091797,1151.9200439453125,114.46744537353516,98.01195526123047,15.520000457763672,126.47000122070312,17.09670066833496
2016-07-01,,,,,,,,185.6060791015625,102.6144027709961,1156.77001953125,114.6419906616211,98.52519989013672,15.710000038146973,128.41000366210938,17.149999618530273
2016-07-03,340.67,349.48,463.83,280.02,323.55,1412.91,788.13,,,,,,,,
2016-07-04,340.67,349.27,463.59,279.97,323.53,1413.86,794.08,,,,,,,,
2016-07-05,341.29,350.04,464.22,279.88,323.53,1405.03,790.39,184.27098083496094,101.98776245117188,1139.449951171875,114.8759536743164,98.86149597167969,15.15999984741211,129.47000122070312,16.32550048828125
2016-07-06,341.25,350.2,464.42,279.89,323.52,1398.1,786.54,185.3761749267578,102.82325744628906,1147.3299560546875,114.83094024658203,99.03763580322266,15.229999542236328,130.22999572753906,16.61870002746582
2016-07-07,341.1,350.05,463.84,279.94,323.51,1412.44,794.29,185.26123046875,103.12708282470703,1149.760009765625,114.8039779663086,99.05364227294922,14.720000267028809,129.74000549316406,16.020000457763672
2016-07-08,,,,,,,,188.01986694335938,104.72210693359375,1177.3599853515625,114.83094024658203,99.60614776611328,14.850000381469727,130.52000427246094,16.02989959716797
2016-07-10,341.66,350.53,464.2,279.89,323.48,1431.8,805.38,,,,,,,,
2016-07-11,341.78,350.45,463.77,279.9,323.48,1434.91,809.91,188.68299865722656,105.32025146484375,1190.030029296875,114.43509674072266,99.34988403320312,14.699999809265137,129.2899932861328,15.699999809265137
2016-07-12,341.36,349.91,462.81,279.92,323.47,1444.56,817.3,190.05349731445312,105.8519287109375,1205.8900146484375,114.13817596435547,98.7894287109375,15.109999656677246,127.1500015258789,16.430400848388672
2016-07-13,341.5,350.02,463.0,279.95,323.45,1449.26,814.84,190.0269317626953,105.5956039428711,1201.1600341796875,114.24607849121094,99.17375183105469,14.850000381469727,128.32000732421875,15.744000434875488
2016-07-14,341.33,349.84,462.67,279.99,323.48,1460.97,818.49,191.08795166015625,106.31716918945312,1202.1700439453125,114.05715942382812,98.93354034423828,14.920000076293945,127.33000183105469,15.989899635314941
2016-07-15,,,,,,,,190.83152770996094,106.1462631225586,1205.31005859375,113.84117889404297,98.55725860595703,14.9399995803833,126.83999633789062,16.06559944152832
2016-07-17,341.25,349.48,462.37,279.97,323.46,1459.65,818.19,,,,,,,,
2016-07-18,341.28,349.33,462.4,279.96,323.43,1458.29,818.42,191.34437561035156,106.84884643554688,1207.9100341796875,113.86817932128906,98.55725860595703,14.829999923706055,127.04000091552734,15.864299774169922
2016-07-19,341.49,349.35,462.68,280.0,323.43,1459.22,823.42,191.1498565673828,106.45956420898438,1200.449951171875,114.03015899658203,98.73336029052734,14.670000076293945,127.20999908447266,15.6899995803833
2016-07-20,341.46,349.16,462.48,279.92,323.44,1468.32,829.73,191.94558715820312,107.70332336425781,1209.739990234375,113.89521026611328,98.70133209228516,14.609999656677246,125.38999938964844,15.899399757385254
2016-07-21,341.26,348.9,461.99,280.02,323.44,1467.68,827.2,191.22061157226562,107.45646667480469,1203.8599853515625,114.09313201904297,98.81348419189453,14.479999542236328,127.30000305175781,15.479999542236328
2016-07-22,,,,,,,,192.07826232910156,107.90269470214844,1212.8900146484375,113.98519897460938,98.75740051269531,14.430000305175781,126.3499984741211,15.140000343322754
2016-07-24,341.65,349.28,462.59,280.03,323.44,1468.66,826.51,,,,,,,,
2016-07-25,341.74,349.21,462.73,279.99,323.47,1463.92,833.86,191.55654907226562,107.9122085571289,1209.8199462890625,113.86817932128906,98.70133209228516,14.25,125.47000122070312,15.02280044555664
2016-07-26,341.36,348.84,462.6,280.01,323.43,1461.51,835.25,191.64495849609375,108.03563690185547,1216.8599853515625,113.89521026611328,98.60527038574219,14.210000038146973,126.0,14.939000129699707
2016-07-27,341.41,348.9,462.71,280.04,323.45,1458.58,836.36,191.4416046142578,108.78567504882812,1218.9300537109375,114.17413330078125,99.01360321044922,14.010000228881836,128.02999877929688,14.580300331115723
2016-07-28,341.48,348.96,462.78,280.0,323.5,1452.07,830.44,191.66270446777344,109.16546630859375,1217.3299560546875,114.24607849121094,98.9175033569336,13.890000343322754,127.66000366210938,14.319999694824219
2016-07-29,,,,,,,,191.9721221923828,109.40281677246094,1219.93994140625,114.53401947021484,99.27782440185547,13.960000038146973,128.97999572753906,14.406900405883789
2016-07-31,342.22,349.83,463.83,280.01,323.48,1458.0,835.75,,,,,,,,
2016-08-01,341.67,349.24,463.41,280.08,323.48,1461.52,840.53,191.81297302246094,109.9819564819336,1219.1199951171875,114.3584213256836,98.71834564208984,13.670000076293945,129.22000122070312,13.942999839782715
2016-08-02,340.88,348.37,462.57,280.09,323.45,1447.26,835.9,190.583984375,109.1464614868164,1202.3499755859375,114.24126434326172,98.16441345214844,13.649999618530273,130.27000427246094,13.789999961853027
2016-08-03,340.68,348.23,462.63,280.1,323.47,1450.23,833.67,191.1409912109375,109.50724029541016,1212.72998046875,114.34038543701172,98.29283905029297,13.960000038146973,129.64999389648438,14.1899995803833
2016-08-04,340.96,348.63,463.03,280.08,323.45,1456.41,838.82,191.34437561035156,109.82056427001953,1213.760009765625,114.50248718261719,98.71031188964844,14.029999732971191,129.8699951171875,14.544500350952148
2016-08-05,,,,,,,,192.90936279296875,110.87442779541016,1231.300048828125,113.98008728027344,98.30889892578125,14.119999885559082,127.55000305175781,14.590299606323242
2016-08-07,340.46,347.83,462.05,280.11,323.44,1472.97,847.98,,,,,,,,
2016-08-08,340.21,347.47,461.78,280.01,323.5,1473.35,851.79,192.79444885253906,110.75100708007812,1230.4200439453125,113.92604064941406,98.37310028076172,14.260000228881836,127.44000244140625,14.909299850463867
2016-08-09,340.21,347.36,462.0,280.03,323.48,1474.22,855.15,192.90936279296875,111.00731658935547,1231.739990234375,114.16925048828125,98.95108795166016,14.15999984741211,127.95999908447266,14.915900230407715
2016-08-10,340.54,347.69,462.35,280.08,323.46,1462.7,860.88,192.43191528320312,110.72252655029297,1223.27001953125,114.33137512207031,99.23211669921875,13.960000038146973,128.55999755859375,14.528599739074707
2016-08-11,340.57,347.79,462.5,280.08,323.46,1467.44,865.49,193.32492065429688,111.19722747802734,1229.1199951171875,113.9620361328125,98.90294647216797,14.300000190734863,127.66999816894531,15.060600280761719
2016-08-12,,,,,,,,193.15696716308594,111.27318572998047,1229.8199462890625,114.24126434326172,99.35249328613281,14.5,127.4000015258789,15.355400085449219
2016-08-15,340.4,347.61,462.34,280.09,323.47,1472.45,868.07,193.71392822265625,111.7479019165039,1241.8599853515625,114.05211639404297,99.04744720458984,14.75,127.83999633789062,15.25629997253418
2016-08-16,340.54,347.72,462.09,280.07,323.47,1467.58,863.27,192.71484375,111.13077545166016,1231.1300048828125,113.89002990722656,98.87081909179688,14.869999885559082,128.47000122070312,15.960100173950195
2016-08-17,340.84,348.24,462.66,280.21,323.58,1465.03,858.74,193.07736206054688,111.33014678955078,1227.6800537109375,113.99810028076172,99.1437759399414,14.970000267028809,128.5,16.190000534057617
2016-08-18,341.07,348.27,462.53,280.16,323.51,1468.41,859.33,193.51058959960938,111.358642578125,1236.8499755859375,114.15120697021484,99.38463592529297,15.15999984741211,129.11000061035156,16.539100646972656
2016-08-19,,,,,,,,193.2276611328125,111.33014678955078,1236.77001953125,113.8809814453125,99.08757019042969,15.149999618530273,127.97000122070312,16.469999313354492
2016-08-21,341.14,348.38,462.49,280.15,323.47,1470.63,864.85,,,,,,,,
2016-08-22,341.01,348.2,462.32,280.15,323.44,1471.23,869.29,193.21884155273438,111.41558837890625,1239.739990234375,114.04314422607422,99.42477416992188,14.890000343322754,127.77999877929688,15.979999542236328
2016-08-23,341.15,348.42,462.44,280.17,323.47,1472.58,881.29,193.60787963867188,111.6149673461914,1248.5799560546875,114.05211639404297,99.537109375,14.989999771118164,127.76000213623047,16.0
2016-08-24,341.37,348.59,462.36,280.18,323.48,1467.88,882.56,192.61761474609375,110.8934097290039,1237.25,114.05211639404297,99.47290802001953,14.800000190734863,126.33999633789062,15.829999923706055
2016-08-25,341.35,348.49,462.14,280.16,323.45,1453.84,879.89,192.48497009277344,110.71302795410156,1240.0,113.8809814453125,99.3765640258789,14.869999885559082,126.2300033569336,15.94540023803711
2016-08-26,,,,,,,,192.12242126464844,110.87442779541016,1238.030029296875,113.55669403076172,99.06350708007812,14.8100004196167,126.05000305175781,16.108999252319336
2016-08-28,341.04,348.1,461.46,280.15,323.41,1447.53,877.07,,,,,,,,
2016-08-29,341.12,348.24,461.31,280.18,323.39,1446.41,868.39,193.06854248046875,111.02633666992188,1244.93994140625,113.83599853515625,99.62543487548828,14.699999809265137,126.30000305175781,15.853099822998047
2016-08-30,341.42,348.51,461.71,280.23,323.48,1448.84,867.99,192.75021362304688,110.66552734375,1246.030029296875,113.82694244384766,99.49700927734375,14.579999923706055,125.02999877929688,15.6899995803833
2016-08-31,341.25,348.37,461.54,280.22,323.47,1447.01,865.19,192.20201110839844,110.5516128540039,1239.9100341796875,113.7098388671875,99.45687866210938,14.239999771118164,124.77999877929688,15.122400283813477
