,Portfolio_annual,Gini,Sharpe Ratio,601 Weight,602 Weight,700 Weight,701 Weight,702 Weight,142 Weight,143 Weight,SPY Weight,QQQ Weight,^RUT Weight,IEI Weight,LQD Weight,GSG Weight,GLD Weight,OIL Weight,TSLA Weight,AAPL Weight,AMZN Weight,MSFT Weight,GOOGL Weight,META Weight,NVDA Weight
1046,6.577940998278908,6.370704785272744,1.0325295583441938,0.06539874637160563,0.05050412409250086,0.152214277633248,0.13869288296485205,0.008595215017298164,0.02520777588043007,0.015212440221099719,0.012412939435453725,0.026907017554277487,0.010830976321779857,0.04654423019257129,0.14581840844677454,0.06648706394335166,0.036519893183083456,0.04758161066989284,0.03594412762088078,0.010007860929018177,0.00876466265937458,0.020022592375743452,0.007972943231888978,0.04135781570508818,0.02700239554978654
1047,6.829254555714237,7.403449358383134,0.9224422596990253,0.08570145890414552,0.07241311356663191,0.050552774103978265,0.05559105493514534,0.06451984662984005,0.042853408612079445,0.00719801277699986,0.015628049296466284,0.04406642811380518,0.02109571043688235,0.07095149215829295,0.08609869331286167,0.07606476682901114,0.07356180823518012,0.07720854891633756,0.01782538164802662,0.01527231718395696,0.0615072603372369,0.0019079873726125368,0.002949331341295885,0.031151332356431895,0.025881222932781486
1048,8.343908667205358,8.043135172024073,1.0373950566226273,0.08927912953539806,0.07722664160025049,0.08110744670649246,0.06235374025652632,0.08776909191205903,0.0037348162202321877,0.04276507415022053,0.023971799193861866,0.02268939925503717,0.02170915579965035,0.017051232332621232,0.028830319568157445,0.08027795321441085,0.09452147783856824,0.0929963598597435,0.0004317491190539881,0.050869700358025155,0.02707458783958374,0.004126894087508718,0.014617605390428159,0.0033225320454358673,0.07327329371673467
1049,6.040132352450023,5.671316072703712,1.065031868268009,0.09253868583080868,0.02462384866910443,0.09807487133220089,0.09169998233955405,0.09922523413616316,0.06614628479094642,0.01622945039266534,0.021607584793525567,0.04128502699361601,0.002571946806116031,0.0983831383453559,0.10265931197963249,0.0015173036279820422,0.038713231380066694,0.05543428652367369,0.016696343997228354,0.04736315306215247,0.03534476946043556,0.008403126922224573,0.023535237484151518,0.012826375981100159,0.005120805151296042
1050,6.484653784013017,7.163640731399202,0.9052176158960494,0.07928364136037083,0.012035740970280191,0.09191776761975037,0.04661958605518716,0.09484810471422324,0.057669446253505376,0.029807683478931833,0.006052310032853612,0.0220711339914899,0.005021869357333424,0.10147584968944948,0.07604456301372739,0.05819017642997762,0.06783241528063601,0.0934547900700664,0.052848748424388976,0.019029277668884355,0.01902419916151229,0.030369924390613045,0.028700887814789407,0.0037553258162832744,0.003946558405745715
1051,6.786854253878394,7.576587052211472,0.8957666832188552,0.07715618987050844,0.0467979098144223,0.10209146179075881,0.07907754729689234,0.11190183070943574,0.03010180591732584,0.007076473057637861,0.00885546720789382,0.010242737096950765,0.03708064901797964,0.11406322407881768,0.03745913582334232,0.04882153116520206,0.007372889015683487,0.11093023878390285,0.05717542114657158,0.029027136825601325,0.04027800058460658,0.02455538193121558,0.00752078698466596,0.0020894305979167827,0.010324751282668217
1052,6.888730387718889,6.257889875174513,1.1008072249796155,0.08018129229290911,0.05178157383806542,0.027114607945972403,0.10862381827693403,0.10481784446614739,0.018985937676634323,0.05072843872567979,0.010004457167272746,0.003225363905851302,0.04269387966383943,0.03989575774624332,0.10942650766741689,0.06751077654224676,0.10112916541774546,0.029508973778129756,0.015602806100511568,0.014002315691787878,0.009679244667494754,0.030597635765119695,0.024992500403990394,0.017554642413384208,0.0419424598466234
1053,7.564424868649344,8.125420364467253,0.9309579725534988,0.029165169437432078,0.08087005304890578,0.07516714660357555,0.022146201403882567,0.036862278462346416,0.0076960025266219565,0.03230309995666391,0.0168943405222045,0.024444095693037595,0.010272522677531374,0.07746610738167001,0.11041438463391413,0.08656051262827966,0.09352919509306402,0.09260396354725618,0.013172594900503942,0.03773309659212166,0.01230820230569539,0.010009868272822558,0.07412310532424525,0.020686530347334402,0.035571528640891116
1054,6.765254574098001,7.869529331826801,0.8596771533384121,0.10813426207535408,0.018804369477538038,0.11069449109786964,0.08519439952732791,0.027868243232743693,0.0076852756298995935,0.04150872010250006,0.004515403944957164,0.010631165768220152,0.017107901532061046,0.05972449891946817,0.0978541789795877,0.0914074083718915,0.005456541972050104,0.10091475401105998,0.009202583435229861,0.046881005113041455,0.05442374548998246,0.061030283454358264,0.0315368838739696,0.00267093511047278,0.006752948880416736
1055,7.118412936361218,7.977486161554932,0.89231279029555,0.10349796098951239,0.09937718516991403,0.08506828968625305,0.02812273963974254,0.03990945185113874,0.031938053205172595,0.02230941241128975,0.004057961482774401,0.060853841825069754,0.004460869768555962,0.020681245970598748,0.07283676988148385,0.07553515480061138,0.09188413524317014,0.09117344903122535,0.04958935710901459,0.020375995529383267,0.052139201234017205,0.007856215793235253,0.030220582764254402,0.005811174240316633,0.0023009523732664045
1056,6.578798319024748,7.586270707437737,0.8671979385832829,0.07531730215051106,0.0797048080131745,0.056148203662933445,0.08201820011763675,0.07350733355856968,0.007926139881076677,0.00662110645540425,0.04416834429560473,0.05103882225746812,0.00019879207457284908,0.08227639142121182,0.0836663846748835,0.08248198570122577,0.014871694780425028,0.07775717796681843,0.026163164847793782,0.021476568440670595,0.03812263979441989,0.01448052232293933,0.05493403017613143,0.022332422075765967,0.004787965330762372
1057,5.442857104747589,7.16383770059387,0.7597683437602706,0.11436561714235871,0.10461002299271797,0.07609704842524619,0.012824264406543056,0.028718935736478456,0.015378814076371915,0.039570497666850314,0.07352590498961782,0.007168555867591322,0.01906120540456516,0.05868559395085567,0.07820912402812961,0.08101943857402898,0.06660611877836756,0.10084428719697168,0.00039712764728389163,0.025657321265917677,0.007126291165566158,0.06106294961687298,0.0005772393754784588,0.02597240680454396,0.0025212348876421766
1058,6.016474110363368,5.754937779214732,1.0454455532244387,0.08615364027789874,0.0653254786988844,0.06378364615964403,0.08824340158815358,0.08368038861480204,0.003653950740072516,0.06004198112414608,0.009340375284831882,0.033767876992828294,0.05443086915813035,0.08691515158343219,0.09247909944829294,0.024135559493004933,0.07530023937627023,0.03838130518891339,0.003391574703090288,0.01614975892289066,0.01617072605855875,0.048702204553665904,0.005795243506803389,0.03129029504242966,0.012867233483255745
