,Returns,Volatility,Sharpe Ratio,658 Weight,690 Weight,637 Weight,XLK Weight,SHV Weight,700 Weight,704 Weight,QQQ Weight,IEI Weight,LQD Weight,GLD Weight,127 Weight,143 Weight,603 Weight,702 Weight,712 Weight,170 Weight,OIL Weight,701 Weight
0,3.0782592890953127,5.288020601827141,0.5821193828238298,0.06422847675594692,0.11009484744187253,0.011594235198811371,0.012274639577246883,0.08372347201517989,0.10627696512992788,0.019043198080689556,0.03288902395226976,0.08026049922662566,0.01960924439462135,0.08370722170451572,0.05819827410271114,0.08123751017976417,0.062245718259351206,0.0051793074060612265,0.0267263791431782,0.06864955972498486,0.014373512913150234,0.059687914793091434
1,3.4838242175636,5.265154896001935,0.6616755416272789,0.015735734989931707,0.006021169512130184,0.02032698488402552,0.05043844258984637,0.10006176923152198,0.10823429822733695,0.05452024701146672,0.052576439883784847,0.07266315974025292,0.03701153095393822,0.013406155354672595,0.005826492663877542,0.07270530370731294,0.0926138747112406,0.07642252984100957,0.07431400580618397,0.04840899413807757,0.07486444843214601,0.023848418321243903
2,2.644042768421388,4.370740450047141,0.6049416108414468,0.07281854375673079,0.05844063000248621,0.08259454187022507,0.010345482727825848,0.08656708006338301,0.07583286111364504,0.0766975653506909,0.05482611323582688,0.1076250008553565,0.022458000154193875,0.03299503225283503,0.025120404102227906,0.005315135279855026,0.09974758622469683,0.008838924557651437,0.0670025183073324,0.06960998868633823,0.041703528689227484,0.0014610627694713668
3,3.50789746302024,5.643958717237341,0.6215313822737031,0.08082445132131155,0.036940946362165265,0.052941179713506974,0.06818752275881612,0.06480382882449164,0.06665461178819287,0.0328642156357887,0.03957548421456312,0.02301178641678538,0.09297534002917922,0.027691669756384655,0.014136910289312727,0.012412288220503538,0.09059730899267797,0.03372575032718147,0.07039756981032913,0.08770234754711605,0.06727098521564717,0.037285802776046394
4,4.189137437155656,5.319441383681946,0.7875145405317108,0.09742141356446993,0.07614679676662194,0.024655143268871967,0.08517103732950664,0.07864081350224345,0.040809484601688345,0.02069768917367325,0.07367627631508442,0.08739758643383493,0.03811484541542869,0.045179942927356276,0.03686909637051857,0.024786762342941908,0.06755361593738082,0.04036801685159854,0.06800904186356878,0.037455913423492186,0.036859206955382154,0.020187316956337308
5,3.9770619091911277,5.47687288929837,0.7261555981995084,0.04299933454040659,0.09465213754088428,0.07244013862351711,0.05017718964097347,0.044538089930045356,0.00649763401756773,0.059993815266007715,0.06931592575728086,0.04341625225127104,0.06595983221755902,0.07056350024712932,0.014429651125317682,0.05866029301823754,0.0830934362921171,0.0011193352376186393,0.07705020175139787,0.09184307974961926,0.01013127867816084,0.043118874114888545
6,2.1321983797209114,4.156724904214936,0.5129515252642419,0.07321252824516641,0.09075134969389619,0.045961964595184264,0.0029668802069954176,0.05695651312603141,0.0323945203646697,0.04849379473052889,0.0022841500159045285,0.029976585734401606,0.08248913834114084,0.039049353100910955,0.05539528871085348,0.06648302582062618,0.08309458766247614,0.08017641560505716,0.07387684544725409,0.02757507621683574,0.02941752989766117,0.0794444524844058
7,3.9860688422618797,6.15667932642681,0.6474381124825125,0.0699669691758423,0.030418162660507692,0.001538035795072366,0.040808960546566915,0.04816378369981844,0.09823107862146481,0.10978643554414118,0.09258276109958039,0.08201626455111037,0.10116936032863491,0.007679110501397181,0.09569594544957508,0.008230451706924193,0.016212897015343015,0.08913510870912247,0.030781737876295432,0.06711926215681571,0.0016461307041681374,0.008817543857619126
8,3.5091908653915453,4.6704009725781725,0.7513682199869851,0.014301450868723819,0.03554276219467155,0.06003283477518036,0.02162353133075254,0.0961400036497992,0.026832464166299603,0.07228311709248415,0.07910361548927967,0.10386043197890148,0.08198437768474272,0.03768409962939702,0.03476569349581994,0.07737295699250536,0.03354571491956756,0.03955681289353724,0.07218104130137094,0.04131710552397608,0.0124250957659181,0.05944689024707262
9,3.3324155363320997,4.161974765453072,0.8006813409810122,0.01796024927537448,0.04606563085095613,0.09221207715450397,0.04364177315694733,0.06215836158654417,0.02809423875224065,0.05982615612100633,0.06736363755957363,0.08064792852451437,0.03072607780998741,0.027607507105997353,0.029230868959465566,0.044001749197687706,0.057938626379726015,0.0869813105381051,0.09813684543319243,0.036752723885688995,0.009891047107203708,0.08076319060128459
10,3.5291914512832423,5.32880424944625,0.6622858123658761,0.04297630862119659,0.0910472874660809,0.09371529294211942,0.05774308328703746,0.08620742712058296,0.06821923656676455,0.04786191704520145,0.04423593227631328,0.011970901374319678,0.044088788381078804,0.0433245642583395,0.047116269185600794,0.030328048807567672,0.08876581395885833,0.0009589428842073434,0.009488850958039259,0.06684590443633338,0.0407320586141264,0.08437337181623232
11,4.356355502711332,6.891781517485879,0.6321087648612125,0.08520261390822949,0.00949787973384767,0.08228782977438752,0.0867932922877992,0.07331957134857875,0.0033475692428232263,0.033886242543148024,0.059524115984934865,0.012959650951015133,0.07841064092654748,9.934431215906353e-05,0.06616823926942214,0.05375482023363333,0.020281095233643326,0.05875399158713949,0.08171902839020731,0.06774882087737955,0.061340067397828456,0.06490518599727596
12,3.518185951437064,6.143836939318443,0.5726366090417999,0.055738229382803366,0.047612026733087766,0.012269567571048695,0.0032436073380983435,0.05334539003680519,0.07482505076295809,0.038873411228515585,0.06618272205311032,0.08294675036634219,0.004796359990675298,0.07711099595057858,0.10103280547695083,0.09218185915357342,0.007976789637816114,0.04428351798202496,0.05981137790231367,0.04820316081653857,0.022069607954588736,0.1074967696621703
13,3.610145577380943,4.583821219844495,0.7875842892283256,0.05180565994135437,0.08074108730960507,0.07373049755954182,0.03285214529903092,0.06825648686577612,0.08653305805842909,0.005900316229496365,0.06423837438857102,0.03366779439816193,0.03089413131635186,0.088182960695126,0.03334896841212459,0.09547183159154798,0.06699380133735638,0.056723659062284236,0.09701131823619381,0.022677365935358716,0.006637556431352301,0.004332986932337418
14,3.713474135216573,6.493814532232553,0.5718478895238625,0.08349156765270097,0.06801775946349838,0.06695369841122098,0.0722162633138906,0.0707233934363808,0.0070228910646524,0.0395553548425748,0.03645792519567598,0.044905263897499166,0.054325120606343306,0.004036366478996149,0.08774268044040541,0.05548049286394793,0.03554772814562497,0.09295379830713804,0.02747644112155942,0.022773452229601712,0.09158585876448412,0.0387339437638048
15,4.670414860686451,5.906199772343392,0.7907647964358271,0.0703608298180423,0.07366024530750158,0.054862376322674905,0.10552089708348114,0.07918092776943397,0.08797908143543907,0.03495019039502524,0.08078643364817022,0.029034200258086968,0.11179788553232599,0.03593638348253299,0.0831271124715928,0.0011847054786309002,0.02156432625885062,0.004100052570775226,0.03415432329477021,0.028618434919989708,0.006370570652536029,0.0568110233001404
16,3.563508175786625,5.697692811282615,0.6254300282265373,0.015476054696804735,0.08163039580333731,0.07631384993515788,0.07523541763748152,0.04374890947619815,0.08191798381934516,0.021346098118106647,0.027010527789343815,0.030325496814575817,0.07959584753506775,0.024144189542187403,0.0430965680730622,0.051112201034614425,0.042409589558239015,0.06449813015515063,0.03413232260769171,0.05627110429609513,0.06842448899996892,0.08331082410757168
17,4.038143623566484,5.2519449172203325,0.7688853724124223,0.08445774426054979,0.06566634319644962,0.0185450078464623,0.08673071667023352,0.008503777486699764,0.03942256239345231,0.07491455071513299,0.06164783146746598,0.08411166628494265,0.017178872708646282,0.054563024079995394,0.033398566129073846,0.0303789662906394,0.03712267959526693,0.09152943570937822,0.07712490752488212,0.04248201339620034,0.03866145612500366,0.053559878119524625
18,3.250157957573182,3.7799839894110328,0.8598337894229007,0.0066549101269016185,0.11200887856291254,0.08308585465955438,0.002675370461963418,0.06849106210398649,0.019161333163212283,0.11024437072139846,0.1004041025377159,0.07677715663279938,0.01703788212319204,0.026733538867893234,0.004805020092973673,0.09922953731026442,0.045755863836073794,0.07121844477089967,0.06334374643258393,0.015626991321029033,0.005406917918005923,0.07133901835663987
19,4.872588412923056,7.065854229269713,0.6895965094692675,0.08307538708518938,0.021008307176107018,0.03368788926455723,0.08206369634203227,0.06453962500386495,0.046589723789510144,0.09529703199885164,0.08408567220129164,0.037795409091530195,0.029686147628249844,0.05612416732229673,0.045897549791433394,0.05754569701995444,0.016236576154161065,0.0047096916737950235,0.09380423622478096,0.10099850902947546,0.0326436354103341,0.014211047792584756
20,4.02294170012172,6.270121564345477,0.6416050564310973,0.02739543774065183,0.10219373004854716,0.09335381576934486,0.007059460764897784,0.06010137375267628,0.007142989491968544,0.004270507139419643,0.10331570162169915,0.013826217176424441,0.0055931619885122,0.05040746860755394,0.104520152178284,0.10898321968862754,0.020491281129878774,0.06510044021699449,0.08233551073558706,0.025968176438135666,0.019941756052176025,0.09799959945862069
21,2.760481333435477,4.841057853998148,0.57022275227627,0.08361535338749149,0.1000928584547705,0.07660536145970237,0.03913645471457169,0.0010589059710631897,0.05412787890111079,0.10650052863133404,0.010752657379449925,0.012920830529367813,0.1022399574594923,0.02456285684353686,0.00011975211864550821,0.04251602496067461,0.04963024046950515,0.08096342811652599,0.05566354257103583,0.12012151930917672,0.011254436238557208,0.02811741248398787
22,4.652394147025748,6.230162656465,0.7467532396121294,0.07145815236754413,0.07743640355001194,0.006550554793865774,0.07472185165954325,0.07467903744287972,0.10034691463097886,0.08244464308671227,0.11152954599030748,0.02131488411722987,0.0196006771685153,0.02976454609904159,0.06282174636218334,0.00789798896121857,0.03181822168365988,0.09529239227625314,0.028522851441322182,0.0731736012836222,0.010811479750042359,0.019814507335068305
23,3.0921062197030373,4.345234255101685,0.7116086356155906,0.11324464022889648,0.0684920332674343,0.062335204945027776,0.011606183337380725,0.07361969292141433,0.028645530264194655,0.04052997091630261,0.05097922728550738,0.02312892353433841,0.04164651526670592,0.09655859217247101,0.01228206547066123,0.10646504603340647,0.014987923565156816,0.10860333127902298,0.0636247240004397,0.05169718791178589,0.0007236702914079087,0.030829537308445315
24,4.193332854335541,6.134971037002593,0.6835130645350703,0.05610913552208614,0.03653407479443967,0.02853582581741114,0.09298246628215803,0.1123940763582533,0.051989708383776354,0.07425595473967625,0.035347733872099586,0.06767816105915893,0.000386937837955384,0.06671065820511643,0.11245876703925238,0.016220899089230974,0.10011941511946117,0.04439187187528497,0.029377452887217624,0.04589179433596531,0.004255999283353263,0.024359067498103067
