,Returns,Volatility,Sharpe Ratio,601 Weight,602 Weight,700 Weight,701 Weight,702 Weight,142 Weight,143 Weight,SPY Weight,QQQ Weight,^RUT Weight,IEI Weight,LQD Weight,GSG Weight,GLD Weight,OIL Weight
0,3.477240959975278,4.732702975847199,0.7347262183409722,0.113681832937984,0.1028524189294544,0.1219189584666301,0.0986187869352903,0.0457288181214868,0.0091171134412135,0.0344299061001718,0.1054191628267073,0.0653935277594505,0.0346980442586791,0.115952138190192,0.1128932736372843,0.0163816867343039,0.0019483284570356,0.0209660032041158
1,2.812755997942608,4.690498948955058,0.5996709579413143,0.1349263130541667,0.1392671890197779,0.1154917588626741,0.0427276864822988,0.0629462673041758,0.1522798412298412,0.0358563881308221,0.0170448391371321,0.0480606418137005,0.0384068641367712,0.0382029385739733,0.1285627532913226,0.029934530233961,0.0039774524658966,0.0123145362634851
2,3.4557869852193224,4.688891629022476,0.7370157509781844,0.0550449048856063,0.1182480040298816,0.153134730168591,0.1032762237401885,0.0324847369470786,0.0171032718780151,0.050973119606221,0.1100168119496469,0.0456622705648629,0.042993879057965,0.1207587788517816,0.1024853251593928,0.0050595496882152,0.0204293301499108,0.022329063322642
3,3.133526707273509,4.653799215677583,0.6733265794358673,0.1105862580961637,0.0679550818403385,0.1161243663428313,0.0970933425625887,0.1189329098063508,0.090744657714753,0.0536663341794758,0.0392488352971317,0.0643099567478367,0.0365311770441567,0.0438716176361599,0.1159441907519098,0.0246334521614533,0.0018520170057437,0.0185058028131056
4,3.480563658400473,4.657657734520808,0.7472776783497515,0.0559256372214609,0.0648987281813816,0.1206691433731204,0.1044498062916969,0.0935334487314367,0.0371330613689741,0.0845377445484213,0.0255578103208782,0.0978066348654216,0.0262842591426611,0.1271738879617735,0.1148169663716834,0.0179290647511571,0.0047785104809652,0.0245052963889674
5,2.566511053524673,4.06508860210939,0.631354271637007,0.0848617407681057,0.1572400279108989,0.1093407672827296,0.1323758249364071,0.0741922656880196,0.0367801175380214,0.0525175221094912,0.035862220696223,0.0196958410656005,0.0793405046355999,0.0777574558674929,0.1127645249141632,0.0061967706477042,0.0008206632136572,0.020253752725885
6,4.185932655274861,5.435459795795897,0.7701156502919048,0.0180250511444747,0.0134369689952844,0.1310574225087396,0.1399453983647658,0.1191944082570973,0.0135017108778925,0.0137244650493896,0.1441077898780282,0.1147889461016777,0.0077349220908108,0.111635255084094,0.136379868450493,0.0251038741463959,0.0007473510898572,0.0106165679609985
7,3.206814104945984,4.882580285421449,0.6567867638594665,0.0032290261708591,0.1338145627322476,0.1257884024793748,0.0937345107464537,0.0949147323368303,0.0342493192254305,0.1343447529067875,0.0435393187148095,0.0352741048222763,0.0406860370588765,0.0586281813381164,0.1520954639631057,0.0123615525640623,0.0062203650084569,0.0311196699323122
8,3.0174929269732096,4.724067109219346,0.6387489544939702,0.1616433059427501,0.1240467867377253,0.1471489456932267,0.0094887647280346,0.026423971196644,0.0567737128544147,0.075207893614785,0.0473979603019617,0.0224419367796382,0.0733721006764312,0.086442090502363,0.126400751211317,0.0144854986879914,0.0155393730042132,0.0131869080685033
9,3.637574060390289,4.494618985699487,0.8093175577204532,0.1371448633931466,0.0074642277457757,0.1327781944661784,0.0918699081556324,0.1464288075156725,0.0108978935795264,0.068020480893414,0.0323240390945396,0.1167564235603288,0.028585698921891,0.1489710652584507,0.0320933058161347,0.0014730289844221,0.0132658674625001,0.0319261951523864
10,3.0216948428776496,4.327192025046934,0.6983038481738919,0.1487768318854559,0.1312516328762444,0.1153858793622596,0.0776211439041495,0.0994624434485237,0.0296550959974835,0.1226751151748588,0.0011829239194024,0.0632207587472266,0.0108305877535048,0.0077588629653731,0.1482561961482534,0.0141766777104562,0.0012619998642552,0.0284838502425522
11,2.026142645883201,4.041087009228503,0.5013855532573694,0.1554743660677468,0.0372114723611356,0.0116285223807784,0.1400273274140327,0.1247696899150689,0.1095190537226989,0.0077979486012846,0.0063066722964452,0.0029600126255043,0.1016819247232909,0.1159872763304177,0.1601665177434964,0.0166564417190403,0.0015318045693125,0.0082809695297461
12,2.759610389124016,3.928734048848247,0.702417204832948,0.0573095704000042,0.0779097687887302,0.1454978977480099,0.1417121137036551,0.0432445975391605,0.1273656655730484,0.0459637332726498,0.019043653923125,0.0547721587090437,0.0006980762340617,0.1193249321673227,0.1202948081071982,0.0024718623993675,0.0254379656881744,0.018953195746448
13,1.97955103266466,2.797959150713513,0.7074981892283349,0.1269335393170172,0.1279272218831428,0.1112675309037878,0.1334336946037225,0.1704049061977001,0.0173511000391572,0.0402442907786804,0.0048830618512873,0.0330643795876203,0.0232928667868649,0.1018195768127164,0.0704213218777578,0.0057273251966013,0.0034419997598236,0.02978718440412
14,3.7193652612747328,4.918926568767123,0.7561335200429616,0.1376745573293973,0.1135144954751456,0.1080448923223159,0.0600496192431977,0.0977967860657915,0.0088946868282588,0.1123373795499652,0.0659213664783348,0.0675611092287371,0.0409413502824776,0.0539936888657082,0.0979929739456049,0.0001098799613906,0.0118527656462639,0.0233144487774103
15,3.1275071531544816,5.143914029859461,0.6080014430645393,0.1005332363738615,0.1295144697082501,0.1270643477357028,0.0662564331470632,0.0329400087569634,0.0473304970132632,0.0374512557257314,0.0644639067794876,0.0294944634016182,0.1160978972119843,0.1204559433865157,0.0846128381348198,0.0127664322413277,0.0120020764770572,0.0190161939063533
16,3.01516260347872,4.610626312368924,0.6539594404755695,0.0899008629625124,0.0461325785862017,0.0488348209523994,0.173480076358771,0.02149044580215,0.0985384346944253,0.0074276021487159,0.124822073693222,0.0157348418679862,0.0352167026900313,0.1612190686206156,0.1309257955588345,0.0051649871497384,0.0131670261360831,0.0279446827783126
17,3.6775553169252064,5.045074212446795,0.7289397860297561,0.0658776715587831,0.1474078571164482,0.0633007379236287,0.116394859223036,8.158400518759816e-05,0.027596283595798,0.1092187567907706,0.0232562846394698,0.0932544173228323,0.0365830814808487,0.1364579650045987,0.1361935156733688,0.0041077480257059,0.0051149493891963,0.035154288250327
18,2.922946033452572,4.199334616336526,0.6960498032430034,0.0372859579028884,0.1218657209456573,0.0975436520369831,0.0907741970668406,0.1428270823892708,0.0518184004723828,0.0330550780242564,0.1238968597135191,0.0086513354057619,0.0351822737279284,0.0977473625469517,0.1247451790769874,0.0032259511758736,0.012775652136335,0.0186052973783628
19,3.347591398345963,5.114072563827259,0.6545842587420582,0.111871931894607,0.0925535412434816,0.0376864386180461,0.051884987813997,0.1488682920431083,0.0048683910833258,0.0317875487445075,0.0939604301259404,0.0514163320086677,0.0920600041321752,0.1351478665034712,0.1048015063246518,0.0254528290461998,0.0089668626818901,0.0086730377359299
20,3.222211383525046,4.596354239984983,0.7010363464795902,0.0315806422511077,0.1259949808306533,0.0746168293377676,0.1489787768961363,0.0398734462402891,0.1094792859000815,0.024362394815446,0.0501791758669012,0.0744380336970379,0.0159194583300869,0.0649787271569982,0.1938414316853297,0.0217929174667387,0.0155250517932245,0.008438847732201
21,2.8127414047591714,4.621959381629943,0.6085603901969499,0.0926654808375606,0.0288131818005753,0.1685924402480468,0.1052800426265157,0.1797080213013907,0.027068537311957,0.0151933427572619,0.0766384616204301,0.0186429948353237,0.1044375267517252,0.0426684630996372,0.0939440583023636,0.0023437715238552,0.0164262379651382,0.0275774390182182
22,3.0177576875865078,4.988411198755792,0.6049536750978338,0.1106517584637118,0.1233153848269181,0.0963359803570877,0.1281120470605304,0.0070408392329219,0.055918291724174,0.0644207022666224,0.0200233447096461,0.0302067179159737,0.1270850899244376,0.0810701236609891,0.112755341674881,0.0112666265336412,0.0258564512480176,0.005941300400447
23,3.519635345886824,4.5638390079503015,0.7712005922547984,0.0447280886284498,0.1148288187093448,0.1091443585675926,0.1060121408920859,0.1140238450356382,0.028020582685553,0.099478644396603,0.0143464376884609,0.0919683969386721,0.0585869854383329,0.1163174681469894,0.0653581066643822,0.008041801730795,0.0244923886913936,0.004651935785706
24,2.868952892405841,4.630201971362205,0.6196172240758204,0.0903528044945896,0.1600964593382784,0.0584375335774542,0.1500291930853594,0.027926145246099,0.0746585694111329,0.0285474178555991,0.06037225067595,0.015114640569945,0.1123543922844158,0.1083965707012626,0.0869536023968026,0.0006520380899721,0.0230678244290787,0.00304055784406
25,2.877631218720889,3.733103741861432,0.7708414814333607,0.1543725435649625,0.1381241385484632,0.0778052511617461,0.021856353512685,0.1745296028610342,0.0305214424638568,0.0555072538532561,0.0003104689076923,0.0853244850545051,0.0100283415239038,0.0497796211372733,0.1632376493426665,0.0182154741003066,0.0124043176671096,0.0079830563005385
26,3.5468844922009057,4.898423734457152,0.7240869072332254,0.1098728604008168,0.0725345185764865,0.1265088728970643,0.0937652754185843,0.0959435374678411,0.0490923035653878,0.0518537340036262,0.0702903346521089,0.0790302324092599,0.0366096484100436,0.0438206679539763,0.122465550424148,0.0293049484636048,0.0089494948303667,0.0099580205266841
27,3.455239415279058,5.079871882456466,0.6801823934205626,0.0655216923179857,0.0976040994247357,0.097079888165901,0.1583306195538207,0.1079992668834888,0.0254391711896207,0.0906236021488633,0.0008263778372422,0.0947883699568575,0.0825129238798987,0.0119232090456574,0.1200188923331742,0.0383593215022222,0.004857109930687,0.0041154558298444
28,3.4310035975319777,4.79619512088533,0.7153594695494058,0.0878285747620242,0.1645717671879424,0.1773602002354292,0.0442810906065896,0.1156588296802031,0.0084600901607161,0.1508649004731258,0.100742625822497,0.0187491633913088,0.0194349448298137,0.0118826052206805,0.0572395088265647,0.0086962672947121,0.0075740365782414,0.0266553949301507
29,3.0635305486575297,4.705586649696794,0.6510411510230991,0.00866202577501,0.1049135799581467,0.08975099307322,0.0889564988753987,0.114726079774514,0.0635303685675822,0.0768782764053126,0.0777744090667687,0.0211509470956534,0.0569677479306244,0.1312079523348635,0.1346091416660683,0.003449362129332,0.0023659492018635,0.0250566681456412
