,601,602,700,701,702,142,143,SPY,QQQ,^RUT,IEI,LQD,GSG,GLD,OIL,TSLA,AAPL,AMZN,MSFT,GOOGL,META,NVDA
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2016-09-28,339.91,347.63,463.25,280.26,323.49,1450.9,855.78,192.5153045654297,112.97966766357422,1255.6700439453125,114.16340637207031,99.36026763916016,14.609999656677246,126.22000122070312,15.581700325012207,13.751333236694336,26.446840286254883,41.43600082397461,52.8472900390625,40.50299835205078,129.22999572753906,16.433317184448242
2016-09-29,339.68,347.21,462.41,280.44,323.5,1442.93,849.84,190.77357482910156,112.16112518310547,1237.75,114.25357818603516,99.32003021240234,14.760000228881836,126.06999969482422,15.954899787902832,13.380000114440918,26.036043167114258,41.45249938964844,52.27354431152344,40.13199996948242,128.08999633789062,16.58588409423828
2016-09-30,,,,,,,,192.21316528320312,112.99871063232422,1251.6500244140625,114.10026550292969,99.1429443359375,14.819999694824219,125.63999938964844,16.023700714111328,13.60200023651123,26.237957000732422,41.865501403808594,52.4556770324707,40.202999114990234,128.27000427246094,16.861495971679688
2016-10-03,,,,,,,,191.7510986328125,112.83689880371094,1245.780029296875,113.9648666381836,98.8621597290039,14.920000076293945,125.31999969482422,16.059999465942383,14.24666690826416,26.11495018005371,41.83700180053711,52.291751861572266,40.01900100708008,128.77000427246094,16.84427261352539
2016-10-04,,,,,,,,190.77357482910156,112.66558074951172,1239.780029296875,113.71215057373047,98.40216064453125,14.9399995803833,120.97000122070312,16.166000366210938,14.093999862670898,26.226350784301758,41.701499938964844,52.127830505371094,40.13949966430664,128.19000244140625,16.807363510131836
2016-10-05,338.96,346.08,461.04,280.38,323.48,1440.42,857.2,191.61781311035156,113.06533813476562,1248.3699951171875,113.59481811523438,98.29724884033203,15.119999885559082,120.77999877929688,16.450000762939453,13.897333145141602,26.237957000732422,42.21799850463867,52.49211502075195,40.061500549316406,128.47000122070312,16.790136337280273
2016-10-06,338.93,346.01,460.85,280.28,323.44,1435.24,857.28,191.7510986328125,113.00824737548828,1246.239990234375,113.3872299194336,98.30533599853516,15.210000038146973,119.66000366210938,16.690000534057617,13.399999618530273,26.432910919189453,42.08300018310547,52.583194732666016,40.15399932861328,128.74000549316406,16.571121215820312
2016-10-07,,,,,,,,191.09349060058594,112.76078033447266,1236.56005859375,113.49552154541016,98.53936767578125,15.09000015258789,119.73999786376953,16.489999771118164,13.107333183288574,26.472370147705078,41.971500396728516,52.637821197509766,40.035499572753906,128.99000549316406,16.450542449951172
2016-10-09,339.14,346.2,460.9,280.28,323.43,1436.29,863.1,,,,,,,,,,,,,,,
2016-10-10,339.08,345.99,460.41,280.33,323.46,1442.95,872.26,192.08877563476562,113.47462463378906,1250.760009765625,113.32405090332031,98.53936767578125,15.300000190734863,120.16000366210938,16.989900588989258,13.396666526794434,26.934232711791992,42.08549880981445,52.856380462646484,40.708499908447266,130.24000549316406,16.512062072753906
2016-10-11,,,,,,,,189.66281127929688,111.85655212402344,1227.6199951171875,113.29692840576172,98.23272705078125,15.229999542236328,119.55000305175781,16.811500549316406,13.34000015258789,26.992258071899414,41.54999923706055,52.08230209350586,40.47850036621094,128.8800048828125,16.273365020751953
2016-10-12,,,,,,,,189.91159057617188,111.76136016845703,1227.22998046875,113.31503295898438,98.36184692382812,15.079999923706055,119.73999786376953,16.64069938659668,13.434000015258789,27.233631134033203,41.704498291015625,52.00944900512695,40.5885009765625,129.0500030517578,16.347192764282227
2016-10-13,338.82,345.75,460.38,280.28,323.43,1416.23,854.57,189.28955078125,111.36160278320312,1215.75,113.50457763671875,98.60388946533203,15.1899995803833,120.02999877929688,16.670400619506836,13.349332809448242,27.15007781982422,41.4640007019043,51.83641815185547,40.20399856567383,127.81999969482422,16.081422805786133
2016-10-14,,,,,,,,189.3872833251953,111.49486541748047,1212.4100341796875,113.3872299194336,98.14395141601562,15.180000305175781,119.36000061035156,16.56999969482422,13.100666999816895,27.300933837890625,41.14799880981445,52.291751861572266,40.22999954223633,127.87999725341797,16.238914489746094
2016-10-17,,,,,,,,188.72970581054688,111.1902847290039,1210.1400146484375,113.53167724609375,98.46672058105469,15.140000343322754,119.68000030517578,16.480899810791016,12.93066692352295,27.282373428344727,40.647499084472656,52.1096305847168,40.34199905395508,127.54000091552734,16.14539909362793
2016-10-18,338.89,345.83,460.41,280.42,323.48,1428.16,860.23,189.91159057617188,112.18017578125,1217.300048828125,113.66702270507812,98.70880889892578,15.170000076293945,120.41999816894531,16.510000228881836,13.273332595825195,27.26380157470703,40.88249969482422,52.51032638549805,41.074501037597656,128.57000732421875,16.3914852142334
2016-10-19,339.21,346.14,460.79,280.36,323.51,1429.85,858.91,190.4181365966797,112.17064666748047,1222.6400146484375,113.68510437011719,98.83792877197266,15.3100004196167,121.11000061035156,16.901899337768555,13.570667266845703,27.182573318481445,40.884498596191406,52.391937255859375,41.34199905395508,130.11000061035156,16.357025146484375
2016-10-20,339.34,346.19,460.84,280.3,323.5,1429.76,859.12,190.0626678466797,112.03738403320312,1219.7900390625,113.59481811523438,98.80563354492188,15.119999885559082,120.73999786376953,16.662799835205078,13.273332595825195,27.168643951416016,40.51599884033203,52.13693618774414,41.08150100708008,130.0,16.667095184326172
2016-10-21,,,,,,,,190.15151977539062,112.4561767578125,1218.0999755859375,113.62191009521484,98.8621597290039,15.199999809265137,120.83000183105469,16.709999084472656,13.339332580566406,27.061878204345703,40.949501037597656,54.33170700073242,41.202999114990234,132.07000732421875,16.620338439941406
2016-10-24,,,,,,,,190.96017456054688,113.80774688720703,1226.449951171875,113.5225830078125,98.57969665527344,15.1899995803833,120.55999755859375,16.664400100708008,13.517333030700684,27.305578231811523,41.90449905395508,55.552024841308594,41.7869987487793,133.27999877929688,17.40041732788086
2016-10-25,339.44,346.41,461.07,280.3,323.5,1436.52,865.56,190.3203887939453,113.44607543945312,1216.0999755859375,113.5225830078125,98.50709533691406,15.0600004196167,121.47000122070312,16.489999771118164,13.489333152770996,27.444833755493164,41.75899887084961,55.54291915893555,41.4275016784668,132.2899932861328,17.68587303161621
2016-10-26,339.19,346.04,460.81,280.29,323.49,1428.94,865.58,189.93826293945312,112.67508697509766,1204.75,113.41429901123047,98.09550476074219,14.960000038146973,120.79000091552734,16.239099502563477,13.482666969299316,26.827472686767578,41.12950134277344,55.21506881713867,41.10499954223633,131.0399932861328,17.757234573364258
2016-10-27,338.98,345.78,460.42,280.3,323.5,1423.46,865.63,189.43170166015625,112.16112518310547,1189.949951171875,113.2247314453125,97.65165710449219,15.079999923706055,121.01000213623047,16.389999389648438,13.600666999816895,26.56985092163086,40.917999267578125,54.7324104309082,40.86750030517578,129.69000244140625,17.393030166625977
2016-10-28,,,,,,,,188.87185668945312,111.45679473876953,1187.6099853515625,113.3330307006836,97.53868865966797,14.960000038146973,121.58000183105469,16.059999465942383,13.33133316040039,26.39345932006836,38.816001892089844,54.522953033447266,40.97800064086914,131.2899932861328,17.363506317138672
2016-10-30,339.11,345.96,460.67,280.32,323.47,1406.49,854.56,,,,,,,,,,,,,,,
2016-10-31,339.54,346.45,461.14,280.3,323.53,1405.52,852.94,188.88075256347656,111.3520736694336,1191.3900146484375,113.3872299194336,97.6274642944336,14.5600004196167,121.94000244140625,15.390000343322754,13.182000160217285,26.351682662963867,39.49100112915039,54.568477630615234,40.494998931884766,130.99000549316406,17.511152267456055
2016-11-01,339.46,346.27,460.82,280.3,323.53,1397.81,848.63,187.51223754882812,110.5145034790039,1177.93994140625,113.48212432861328,97.50450134277344,14.59000015258789,122.7300033569336,15.369999885559082,12.719332695007324,25.875896453857422,39.27050018310547,54.459205627441406,40.27399826049805,129.5,16.99192237854004
2016-11-02,339.39,346.27,460.92,280.31,323.5,1388.81,840.81,186.3837127685547,109.62932586669922,1162.52001953125,113.66284942626953,97.65013885498047,14.359999656677246,123.63999938964844,15.170000076293945,12.534667015075684,25.89910316467285,38.27799987792969,54.122230529785156,39.42100143432617,127.16999816894531,16.92055892944336
2016-11-03,339.43,346.35,460.7,280.32,323.57,1387.6,837.16,185.53057861328125,108.55376434326172,1156.8900146484375,113.68086242675781,97.4559097290039,14.229999542236328,124.30000305175781,14.760000228881836,12.494667053222656,25.62149429321289,38.35150146484375,53.92189025878906,39.109500885009766,120.0,16.723691940307617
2016-11-04,,,,,,,,185.32620239257812,108.17306518554688,1163.43994140625,113.87067413330078,97.74720764160156,14.109999656677246,124.38999938964844,14.572999954223633,12.704000473022461,25.390544891357422,37.752498626708984,53.4665412902832,39.05500030517578,120.75,16.62771987915039
2016-11-06,339.46,346.43,460.83,280.3,323.51,1395.01,838.0,,,,,,,,,,,,,,,
2016-11-07,339.3,346.07,460.33,280.42,323.53,1413.96,849.92,189.41390991210938,110.74293518066406,1192.25,113.5815200805664,97.68245697021484,14.229999542236328,122.1500015258789,14.873700141906738,12.880666732788086,25.75680160522461,39.246498107910156,55.02382278442383,40.10150146484375,122.1500015258789,17.538225173950195
2016-11-08,339.06,345.67,459.84,280.38,323.51,1401.52,848.16,190.26707458496094,111.46630859375,1195.1400146484375,113.31942749023438,97.46400451660156,14.1899995803833,121.63999938964844,14.899900436401367,12.996000289916992,25.908430099487305,39.38750076293945,55.069358825683594,40.5989990234375,124.22000122070312,17.511152267456055
2016-11-09,338.24,344.74,458.5,280.35,323.48,1418.61,841.2,192.28428649902344,111.98027038574219,1232.1600341796875,112.5513916015625,96.03192138671875,14.3100004196167,121.55999755859375,15.010000228881836,12.670666694641113,25.86644172668457,38.59400177001953,54.7961540222168,40.27949905395508,123.18000030517578,17.215850830078125
2016-11-10,337.76,344.1,457.14,280.37,323.45,1424.94,846.19,192.7641143798828,110.17183685302734,1251.6099853515625,112.26223754882812,95.95099639892578,14.140000343322754,119.75,14.842900276184082,12.356666564941406,25.14560317993164,37.11899948120117,53.45744705200195,39.01449966430664,120.80000305175781,16.676939010620117
2016-11-11,,,,,,,,192.31985473632812,110.21942138671875,1282.3800048828125,112.07247924804688,95.53839111328125,13.90999984741211,117.0999984741211,14.390000343322754,12.570667266845703,25.29490089416504,36.95050048828125,53.74886703491211,38.587501525878906,119.0199966430664,21.647785186767578
2016-11-13,336.92,343.1,455.59,280.39,323.4,1432.36,849.33,,,,,,,,,,,,,,,
2016-11-14,336.45,342.59,454.75,280.38,323.35,1429.72,852.22,192.4708709716797,109.10581970214844,1298.5999755859375,111.69297790527344,95.04483032226562,13.899999618530273,116.11000061035156,14.460000038146973,12.096667289733887,24.660367965698242,35.95349884033203,52.92924118041992,37.6609992980957,115.08000183105469,20.58224868774414
2016-11-15,336.96,343.15,455.44,280.41,323.39,1431.7,853.85,193.97268676757812,110.61921691894531,1302.1400146484375,111.63878631591797,95.33609008789062,14.25,117.12000274658203,15.191699981689453,12.251333236694336,24.986963272094727,37.1619987487793,53.97444152832031,38.757999420166016,117.19999694824219,21.20976448059082
2016-11-16,337.27,343.46,455.47,280.37,323.36,1432.33,865.22,193.60833740234375,111.27594757080078,1302.199951171875,111.63878631591797,95.47364807128906,14.130000114440918,116.7699966430664,15.08489990234375,12.26200008392334,25.658824920654297,37.324501037597656,54.689579010009766,38.999000549316406,116.33999633789062,22.54844093322754
2016-11-17,337.31,343.37,454.99,280.33,323.34,1432.48,868.53,194.60362243652344,112.08499145507812,1309.47998046875,111.41284942626953,94.86683654785156,14.130000114440918,116.16999816894531,14.910400390625,12.577333450317383,25.649490356445312,37.81999969482422,55.597251892089844,39.30799865722656,117.79000091552734,22.735458374023438
2016-11-18,,,,,,,,194.16819763183594,111.66619110107422,1315.6400146484375,111.14180755615234,94.33280944824219,14.270000457763672,115.1500015258789,15.100000381469727,12.334667205810547,25.675151824951172,38.007999420166016,55.331356048583984,38.798500061035156,117.0199966430664,22.97416877746582
2016-11-20,336.95,342.89,454.38,280.31,323.31,1437.59,876.31,,,,,,,,,,,,,,,
2016-11-21,337.21,343.16,455.01,280.26,323.34,1441.25,878.26,195.63446044921875,112.82740783691406,1322.22998046875,111.15983581542969,94.429931640625,14.729999542236328,115.58000183105469,15.8100004196167,12.3013334274292,26.064735412597656,39.0,55.798946380615234,39.2400016784668,121.7699966430664,22.88064956665039
2016-11-22,336.96,342.76,454.67,280.31,323.33,1450.83,880.42,196.01657104492188,113.17005157470703,1334.3399658203125,111.2682876586914,94.67259216308594,14.6899995803833,115.54000091552734,15.774200439453125,12.744667053222656,26.081069946289062,39.26649856567383,56.037330627441406,39.25,121.47000122070312,23.04552459716797
2016-11-23,336.55,342.09,454.18,280.29,323.36,1448.49,880.17,196.1232147216797,112.71318054199219,1342.0899658203125,110.93401336669922,94.32476043701172,14.710000038146973,113.25,15.720499992370605,12.87600040435791,25.948097229003906,39.00600051879883,55.3772087097168,38.95000076293945,120.83999633789062,23.15889549255371
2016-11-24,336.59,342.12,454.32,280.22,323.34,1450.0,878.2,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,196.8519287109375,113.0748519897461,1347.199951171875,110.95203399658203,94.33280944824219,14.569999694824219,112.61000061035156,15.260000228881836,13.109999656677246,26.078731536865234,39.01850128173828,55.49639892578125,39.01150131225586,120.37999725341797,23.20572280883789
2016-11-27,336.58,342.08,454.62,280.25,323.34,1457.66,883.56,,,,,,,,,,,,,,,
2016-11-28,336.78,342.33,455.33,280.23,323.32,1451.81,882.37,195.92767333984375,112.81787109375,1329.8299560546875,111.1779556274414,94.76167297363281,14.640000343322754,113.80000305175781,15.579299926757812,13.074666976928711,26.027416229248047,38.3385009765625,55.56974792480469,39.28950119018555,120.41000366210938,23.193395614624023
2016-11-29,336.63,342.2,455.02,280.23,323.33,1450.84,882.47,196.30979919433594,113.20812225341797,1328.219970703125,111.25020599365234,94.89108276367188,14.270000457763672,113.2699966430664,14.905400276184082,12.637999534606934,26.001750946044922,38.125999450683594,56.00981903076172,39.47200012207031,120.87000274658203,22.981447219848633
2016-11-30,336.57,342.13,454.58,280.23,323.36,1445.9,885.96,195.83880615234375,111.83751678466797,1322.3399658203125,110.9068603515625,94.53511047363281,14.920000076293945,111.75,16.09000015258789,12.626667022705078,25.782459259033203,37.528499603271484,55.24884033203125,38.79399871826172,118.41999816894531,22.722671508789062
2016-12-01,336.35,341.67,453.57,280.25,323.3,1438.25,883.24,195.11903381347656,109.90534210205078,1313.800048828125,110.70878601074219,94.00530242919922,15.229999542236328,111.54000091552734,16.673900604248047,12.125332832336426,25.54218292236328,37.182498931884766,54.27699279785156,38.21649932861328,115.0999984741211,21.598861694335938
2016-12-02,,,,,,,,195.21676635742188,110.1242446899414,1314.25,111.04345703125,94.43531799316406,15.319999694824219,112.13999938964844,16.910400390625,12.097999572753906,25.63783073425293,37.016998291015625,54.322837829589844,38.222999572753906,115.4000015258789,21.798484802246094
2016-12-04,336.77,342.09,453.91,280.23,323.32,1432.95,880.46,,,,,,,,,,,,,,,
2016-12-05,336.44,341.62,453.04,280.22,323.31,1449.77,892.87,196.3897705078125,110.98091125488281,1337.7900390625,110.96202087402344,94.63809967041016,15.359999656677246,111.54000091552734,16.809999465942383,12.453332901000977,25.453535079956055,37.96799850463867,55.21217727661133,38.9109992980957,117.43000030517578,22.64381217956543
2016-12-06,336.85,342.05,453.82,280.23,323.37,1445.41,898.13,197.01181030273438,111.24738311767578,1352.6700439453125,111.05248260498047,94.6300277709961,15.319999694824219,111.43000030517578,16.700000762939453,12.390000343322754,25.649490356445312,38.236000061035156,54.964622497558594,38.808998107910156,117.30999755859375,23.015949249267578
2016-12-07,337.37,342.7,455.01,280.1,323.4,1440.64,894.91,199.5889129638672,112.65608215332031,1364.510009765625,111.26051330566406,95.02757263183594,15.1899995803833,111.83000183105469,16.549400329589844,12.876667022705078,25.90143585205078,38.520999908447266,56.266536712646484,39.57350158691406,117.94999694824219,23.42997932434082
2016-12-08,337.14,342.25,454.25,280.25,323.39,1445.54,899.43,200.0776824951172,112.8559341430664,1386.3699951171875,111.08869171142578,94.63809967041016,15.3100004196167,111.56999969482422,16.680099487304688,12.81933307647705,26.155712127685547,38.36650085449219,55.93648910522461,39.75849914550781,118.91000366210938,23.03813362121582
2016-12-09,,,,,,,,201.28619384765625,113.7411117553711,1388.0699462890625,110.80823516845703,94.27301788330078,15.420000076293945,110.4000015258789,16.85070037841797,12.812000274658203,26.582630157470703,38.43299865722656,56.816654205322266,40.47249984741211,119.68000030517578,22.629026412963867
2016-12-11,336.69,341.52,453.38,280.29,323.35,1461.14,907.96,,,,,,,,,,,,,,,
2016-12-12,336.81,341.56,453.37,280.28,323.37,1455.19,899.89,201.05514526367188,113.22716522216797,1373.1400146484375,110.82636260986328,94.18379974365234,15.520000457763672,110.81999969482422,17.210399627685547,12.828666687011719,26.43099594116211,38.00600051879883,57.00001525878906,40.39500045776367,117.7699966430664,22.07944679260254
2016-12-13,337.0,341.7,453.69,280.25,323.4,1463.19,903.48,202.39698791503906,114.65486907958984,1373.530029296875,110.7992172241211,94.39474487304688,15.59000015258789,110.44999694824219,17.394699096679688,13.210000038146973,26.871896743774414,38.71699905395508,57.742652893066406,40.766998291015625,120.30999755859375,22.468833923339844
2016-12-14,337.41,342.39,454.52,280.21,323.37,1455.11,895.79,200.72637939453125,114.41691589355469,1356.02001953125,110.15697479248047,93.79438781738281,15.34000015258789,108.83000183105469,16.790000915527344,13.246000289916992,26.871896743774414,38.441001892089844,57.46760559082031,40.894500732421875,120.20999908447266,23.77008819580078
2016-12-15,336.52,341.24,453.19,280.25,323.29,1455.92,891.33,201.5528106689453,114.59773254394531,1366.4100341796875,109.92179107666016,93.85928344726562,15.329999923706055,107.33999633789062,16.795499801635742,13.17199993133545,27.01886558532715,38.04999923706055,57.37592315673828,40.782501220703125,120.56999969482422,24.32706069946289
2016-12-16,,,,,,,,201.15859985351562,114.1729507446289,1364.18994140625,110.04841613769531,93.7862777709961,15.470000267028809,108.05000305175781,17.0,13.499333381652832,27.05385398864746,37.88850021362305,57.119205474853516,40.492000579833984,119.87000274658203,24.746028900146484
2016-12-18,336.38,341.0,453.53,280.23,323.3,1459.05,891.46,,,,,,,,,,,,,,,
2016-12-19,336.91,341.78,454.64,280.26,323.48,1461.1,895.12,201.5966339111328,114.64071655273438,1371.6800537109375,110.34695434570312,94.24059295654297,15.380000114440918,108.58999633789062,17.12420082092285,13.51533317565918,27.210153579711914,38.29999923706055,58.32943344116211,40.625,119.23999786376953,25.04669952392578
2016-12-20,336.72,341.53,454.58,280.25,323.42,1465.52,902.72,202.37428283691406,115.0798568725586,1383.9599609375,110.25650024414062,94.18379974365234,15.420000076293945,107.79000091552734,17.191999435424805,13.919333457946777,27.282472610473633,38.56100082397461,58.256099700927734,40.7599983215332,119.08999633789062,25.91913414001465
2016-12-21,336.98,342.06,455.6,280.25,323.49,1460.2,898.42,201.8111572265625,114.99394226074219,1375.18994140625,110.32886505126953,94.48396301269531,15.359999656677246,107.8499984741211,16.889999389648438,13.846667289733887,27.308135986328125,38.529998779296875,58.256099700927734,40.61000061035156,119.04000091552734,26.081789016723633
2016-12-22,336.92,341.97,455.71,280.3,323.49,1463.47,895.06,201.4625244140625,114.66934204101562,1362.6600341796875,110.31529998779297,94.4905014038086,15.359999656677246,107.58999633789062,17.086700439453125,13.896666526794434,27.128509521484375,38.31700134277344,58.2652587890625,40.48400115966797,117.4000015258789,26.39724349975586
2016-12-23,,,,,,,,201.7575225830078,114.74574279785156,1371.510009765625,110.41487121582031,94.6369400024414,15.399999618530273,107.93000030517578,17.06999969482422,14.22266674041748,27.182157516479492,38.02949905395508,57.98103713989258,40.38999938964844,117.2699966430664,27.055269241333008
2016-12-25,336.6,341.62,455.62,280.25,323.48,1461.35,887.03,,,,,,,,,,,,,,,
2016-12-26,336.6,341.67,456.04,280.28,323.5,1461.8,885.1,,,,,,,,,,,,,,,
2016-12-27,336.99,342.09,456.07,280.29,323.51,1475.53,896.78,202.25808715820312,115.33758544921875,1377.7099609375,110.2699966430664,94.46605682373047,15.619999885559082,108.55999755859375,17.389299392700195,14.635333061218262,27.35479164123535,38.56999969482422,58.01771545410156,40.496498107910156,118.01000213623047,28.913496017456055
2016-12-28,337.23,342.27,456.41,280.27,323.53,1478.96,902.34,200.58648681640625,114.44021606445312,1360.8299560546875,110.50540924072266,94.81588745117188,15.670000076293945,108.86000061035156,17.350799560546875,14.649333000183105,27.238149642944336,38.60649871826172,57.751827239990234,40.22850036621094,116.91999816894531,26.924650192260742
2016-12-29,337.79,342.83,457.31,280.24,323.53,1470.78,899.09,200.54185485839844,114.27796936035156,1363.1800537109375,110.76799774169922,95.18199157714844,15.6899995803833,110.29000091552734,17.345399856567383,14.312000274658203,27.23115348815918,38.25749969482422,57.6693000793457,40.14400100708008,116.3499984741211,27.461902618408203
2016-12-30,,,,,,,,199.80885314941406,113.1037826538086,1357.1300048828125,110.93099975585938,95.32843780517578,15.670000076293945,109.61000061035156,17.362199783325195,14.246000289916992,27.01886558532715,37.493499755859375,56.97250747680664,39.622501373291016,115.05000305175781,26.306053161621094
2017-01-01,338.38,343.46,458.04,280.24,323.55,1459.91,899.03,,,,,,,,,,,,,,,
2017-01-02,338.7,343.6,458.04,280.2,323.55,1461.84,905.31,,,,,,,,,,,,,,,
2017-01-03,338.34,342.99,456.94,280.2,323.58,1463.67,912.2,201.33737182617188,114.11567687988281,1365.489990234375,110.90383911132812,95.4097671508789,15.420000076293945,110.47000122070312,16.899999618530273,14.465999603271484,27.095849990844727,37.68349838256836,57.37592315673828,40.4005012512207,116.86000061035156,25.140348434448242
2017-01-04,338.61,343.23,457.24,280.26,323.58,1464.31,916.31,202.53517150878906,114.7361831665039,1387.949951171875,110.97626495361328,95.73516845703125,15.539999961853027,110.86000061035156,17.17729949951172,15.13266658782959,27.065519332885742,37.85900115966797,57.119205474853516,40.38850021362305,118.69000244140625,25.726898193359375
2017-01-05,338.78,343.3,457.29,280.27,323.57,1467.83,920.41,202.37428283691406,115.38531494140625,1371.93994140625,111.3113021850586,96.24772644042969,15.640000343322754,112.58000183105469,17.309999465942383,15.116666793823242,27.203163146972656,39.022499084472656,57.119205474853516,40.6510009765625,120.66999816894531,25.073808670043945
2017-01-06,,,,,,,,203.09832763671875,116.39722442626953,1367.280029296875,111.00344848632812,95.74330139160156,15.579999923706055,111.75,17.299999237060547,15.267333030700684,27.506423950195312,39.79949951171875,57.61429977416992,41.260501861572266,123.41000366210938,25.40897560119629
2017-01-08,338.4,342.77,456.58,280.34,323.55,1463.58,916.21,,,,,,,,,,,,,,,
2017-01-09,338.69,343.14,456.93,280.34,323.55,1463.6,915.92,202.42794799804688,116.7790756225586,1357.489990234375,111.22074890136719,95.93043518066406,15.3100004196167,112.66999816894531,16.760000228881836,15.41866683959961,27.758371353149414,39.84600067138672,57.430931091308594,41.35900115966797,124.9000015258789,26.439138412475586
2017-01-10,339.05,343.57,457.47,280.38,323.6,1460.04,912.94,202.42794799804688,117.03681182861328,1370.9000244140625,111.23883056640625,95.87345123291016,15.199999809265137,113.1500015258789,16.435699462890625,15.324666976928711,27.786365509033203,39.79499816894531,57.412601470947266,41.300498962402344,124.3499984741211,26.239511489868164
2017-01-11,338.82,343.14,457.01,280.36,323.55,1458.71,907.59,202.99998474121094,117.35185241699219,1373.300048828125,111.23883056640625,96.01988983154297,15.399999618530273,113.5,16.78499984741211,15.315333366394043,27.935667037963867,39.95100021362305,57.9351921081543,41.49300003051758,126.08999633789062,25.916664123535156
2017-01-12,339.18,343.59,457.75,280.35,323.58,1450.06,910.52,202.49049377441406,117.17045593261719,1361.0699462890625,111.34752655029297,96.01177215576172,15.640000343322754,113.91000366210938,17.049999237060547,15.305999755859375,27.81902503967285,40.68199920654297,57.403419494628906,41.47650146484375,126.62000274658203,25.49277114868164
2017-01-13,,,,,,,,202.95530700683594,117.57141876220703,1372.050048828125,111.17547607421875,95.8165512084961,15.609999656677246,114.20999908447266,16.87350082397461,15.850000381469727,27.770036697387695,40.856998443603516,57.48593521118164,41.547000885009766,128.33999633789062,25.490314483642578
2017-01-15,338.48,342.75,456.81,280.29,323.54,1454.0,910.88,,,,,,,,,,,,,,,
2017-01-16,338.35,342.7,457.03,280.36,323.57,1448.31,907.29,,,,,,,,,,,,,,,
2017-01-17,338.46,342.82,457.46,280.32,323.58,1445.45,908.66,202.24020385742188,117.21821594238281,1352.3199462890625,111.5558090209961,96.2314224243164,15.619999885559082,115.8499984741211,17.0,15.70533275604248,27.993993759155273,40.486000061035156,57.330078125,41.37300109863281,127.87000274658203,24.918542861938477
2017-01-18,338.16,342.47,457.19,280.33,323.57,1439.8,909.71,202.68714904785156,117.45685577392578,1358.56005859375,111.06684875488281,95.59688568115234,15.40999984741211,114.87000274658203,16.490999221801758,15.890666961669922,27.991657257080078,40.374000549316406,57.30257034301758,41.45100021362305,127.91999816894531,25.372007369995117
2017-01-19,337.55,341.7,456.38,280.37,323.57,1421.47,903.31,201.93626403808594,117.39957427978516,1345.739990234375,110.89479064941406,95.2715072631836,15.380000114440918,114.7699966430664,16.540000915527344,16.250667572021484,27.94266700744629,40.45199966430664,57.119205474853516,41.21849822998047,127.55000305175781,25.916664123535156
2017-01-20,,,,,,,,202.67822265625,117.65733337402344,1351.8499755859375,111.02155303955078,95.44232177734375,15.5600004196167,115.05000305175781,16.790000915527344,16.315332412719727,27.993993759155273,40.416500091552734,57.52261734008789,41.40850067138672,127.04000091552734,25.633249282836914
2017-01-22,337.4,341.39,456.12,280.39,323.57,1420.92,896.15,,,,,,,,,,,,,,,
2017-01-23,337.61,341.65,456.33,280.36,323.59,1406.67,891.62,202.15078735351562,117.7527847290039,1347.8399658203125,111.36563110351562,95.88157653808594,15.5600004196167,115.79000091552734,16.729999542236328,16.594667434692383,28.012653350830078,40.89400100708008,57.72432327270508,42.221500396728516,128.92999267578125,25.899415969848633
2017-01-24,337.69,341.62,455.99,280.4,323.6,1413.72,902.12,203.44691467285156,118.54510498046875,1369.2099609375,111.13018798828125,95.59688568115234,15.569999694824219,115.2699966430664,16.709999084472656,16.974000930786133,27.98698616027832,41.12200164794922,58.23775100708008,42.47650146484375,129.3699951171875,26.451465606689453
2017-01-25,337.48,341.28,455.62,280.39,323.59,1421.19,913.28,205.2079315185547,119.7384033203125,1382.43994140625,110.85856628417969,95.23076629638672,15.529999732971191,114.31999969482422,16.615299224853516,16.96466636657715,28.432559967041016,41.82600021362305,58.384437561035156,42.92250061035156,131.47999572753906,26.56482696533203
2017-01-26,337.34,341.03,455.39,280.39,323.61,1423.69,913.22,204.9933319091797,119.86248779296875,1375.5999755859375,110.95813751220703,95.34468841552734,15.609999656677246,113.26000213623047,16.860000610351562,16.833999633789062,28.446557998657227,41.95750045776367,58.925384521484375,42.8489990234375,132.77999877929688,27.023223876953125
2017-01-27,,,,,,,,204.67153930664062,120.09162139892578,1370.699951171875,111.01251220703125,95.45858001708984,15.479999542236328,113.48999786376953,16.639999389648438,16.863332748413086,28.44889259338379,41.78850173950195,60.30979919433594,42.25149917602539,132.17999267578125,27.545700073242188
2017-01-29,337.76,341.6,455.92,280.34,323.58,1425.57,912.83,,,,,,,,,,,,,,,
2017-01-30,337.99,341.83,456.25,280.39,323.6,1407.24,911.84,203.40225219726562,119.15609741210938,1352.3299560546875,111.03964233398438,95.29586029052734,15.34000015258789,113.97000122070312,16.549999237060547,16.708667755126953,28.374237060546875,41.51900100708008,59.71387481689453,41.19150161743164,130.97999572753906,27.114408493041992
