,TSLA,ADBE,JNJ,EOI,AAPL,AMZN,MSFT,GOOG,META,NVDA,AJG,BRO,BAC,CSL,593038,273011,442012,1081124
,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,closingPrice
2016-01-08,14.066666603088379,87.8499984741211,79.75434112548828,7.031102180480957,22.09699821472168,30.352500915527344,46.59825897216797,35.7234992980957,97.33000183105469,7.232183933258057,32.90311050415039,14.000807762145996,12.911406517028809,72.95145416259766,,,,
2016-01-10,,,,,,,,,,,,,,,4578.0,21840.0,259.0,33750.0
2016-01-11,13.856666564941406,89.37999725341797,79.27496337890625,6.963603496551514,22.454801559448242,30.886999130249023,46.57154846191406,35.80149841308594,97.51000213623047,7.244388103485107,32.353309631347656,14.051801681518555,13.004846572875977,72.08300018310547,4664.0,22270.0,259.0,34060.0
2016-01-12,13.998000144958496,89.81999969482422,79.81935119628906,7.053603172302246,22.78069305419922,30.894500732421875,46.99898147583008,36.30350112915039,99.37000274658203,7.366427898406982,32.54230880737305,14.088890075683594,13.004846572875977,72.32723236083984,4711.0,22910.0,259.0,33900.0
2016-01-13,13.354000091552734,88.30000305175781,78.82811737060547,6.806107044219971,22.194990158081055,29.090499877929688,45.98384475708008,35.02799987792969,95.44000244140625,7.141871452331543,31.78630256652832,13.861722946166992,12.656580924987793,70.8345718383789,4719.0,22850.0,259.0,33670.0
2016-01-14,13.745332717895508,89.80000305175781,80.34747314453125,6.8736042976379395,22.680423736572266,29.649999618530273,47.29282760620117,35.736000061035156,98.37000274658203,6.997864246368408,32.387664794921875,14.13061237335205,12.733028411865234,72.95145416259766,4638.0,22020.0,259.0,33000.0
2016-01-15,13.666000366210938,89.16999816894531,78.81185150146484,6.659859657287598,22.135740280151367,28.509000778198242,45.4050407409668,34.72249984741211,94.97000122070312,6.61709451675415,32.310340881347656,13.84781551361084,12.282825469970703,71.96538543701172,,,,
2016-01-17,,,,,,,,,,,,,,,4541.0,22220.0,259.0,32990.0
2016-01-18,,,,,,,,,,,,,,,4568.0,22450.0,259.0,33450.0
2016-01-19,13.64799976348877,89.18000030517578,79.2181167602539,6.687981605529785,22.028635025024414,28.724000930786133,45.02213668823242,35.089500427246094,95.26000213623047,6.670792102813721,31.949533462524414,13.74118709564209,12.095952033996582,71.01549530029297,4624.0,22600.0,259.0,33510.0
2016-01-20,13.24666690826416,87.94000244140625,77.7962417602539,6.402427673339844,22.058258056640625,28.588499069213867,45.22694778442383,34.92250061035156,94.3499984741211,6.707403659820557,31.623075485229492,13.490845680236816,11.628763198852539,70.40032958984375,4587.0,22500.0,259.0,32710.0
2016-01-21,13.33133316040039,88.0,77.95063018798828,6.561069488525391,21.946582794189453,28.750999450683594,44.95090103149414,35.329498291015625,94.16000366210938,6.7855119705200195,31.571533203125,13.500114440917969,11.348450660705566,70.79838562011719,4537.0,22540.0,259.0,32300.0
2016-01-22,13.50333309173584,89.62999725341797,78.60873413085938,6.748039245605469,23.11342430114746,29.819000244140625,46.56264877319336,36.26250076293945,97.94000244140625,6.944164752960205,32.34471893310547,13.629923820495605,11.518336296081543,72.45390319824219,,,,
2016-01-24,,,,,,,,,,,,,,,4568.0,22890.0,259.0,32700.0
2016-01-25,13.092000007629395,86.7699966430664,78.32437896728516,6.674384593963623,22.662193298339844,29.826499938964844,46.11741638183594,35.583499908447266,97.01000213623047,6.936842918395996,31.683218002319336,13.384214401245117,11.008674621582031,71.89301300048828,4529.0,22630.0,259.0,32530.0
2016-01-26,12.904000282287598,86.88999938964844,82.20807647705078,6.850024223327637,22.787532806396484,30.0625,46.45579528808594,35.652000427246094,97.33999633789062,7.005187034606934,32.086978912353516,13.773637771606445,11.305980682373047,72.4900894165039,4516.0,22960.0,259.0,32550.0
2016-01-27,12.538000106811523,84.8499984741211,83.00432586669922,6.753708839416504,21.290237426757812,29.167499542236328,45.60984802246094,34.9995002746582,94.44999694824219,6.922196388244629,31.846439361572266,13.476932525634766,11.348450660705566,72.03775024414062,4566.0,22940.0,259.0,32700.0
2016-01-28,12.646666526794434,84.5199966430664,83.09368896484375,6.793369293212891,21.442930221557617,31.767499923706055,46.357845306396484,36.54800033569336,109.11000061035156,6.846530914306641,31.133394241333008,13.546475410461426,11.492851257324219,72.90623474121094,4670.0,23150.0,259.0,33700.0
2016-01-29,12.74666690826416,89.12999725341797,84.8568115234375,6.9350128173828125,22.1835994720459,29.350000381469727,49.05596160888672,37.147499084472656,112.20999908447266,7.149196624755859,32.33611297607422,14.023985862731934,12.011007308959961,75.70159149169922,,,,
2016-01-31,,,,,,,,,,,,,,,4706.0,23870.0,259.0,34010.0
2016-02-01,13.129332542419434,89.61000061035156,84.79993438720703,7.00867223739624,21.976215362548828,28.74049949645996,48.71759033203125,37.599998474121094,115.08999633789062,7.151634693145752,32.49934387207031,14.183650016784668,11.858109474182129,75.54782104492188,4519.0,24250.0,259.0,33610.0
2016-02-02,12.185333251953125,87.94999694824219,84.01994323730469,6.946345806121826,21.531810760498047,27.604999542236328,47.194881439208984,38.23249816894531,114.61000061035156,6.848973274230957,32.20724868774414,14.085894584655762,11.23802375793457,74.11846923828125,4388.0,24950.0,259.0,33700.0
2016-02-03,11.565333366394043,87.98999786376953,84.61306762695312,7.070995330810547,21.957975387573242,26.553499221801758,46.4468879699707,36.34749984741211,112.69000244140625,6.883145332336426,33.10929870605469,14.318645477294922,11.068131446838379,75.36689758300781,4399.0,24350.0,259.0,33560.0
2016-02-04,11.688667297363281,86.36000061035156,84.4180679321289,7.218310356140137,22.134414672851562,26.812999725341797,46.30440902709961,35.4005012512207,110.48999786376953,6.885585784912109,33.229576110839844,14.630529403686523,11.255012512207031,79.30213928222656,4420.0,23320.0,259.0,33300.0
2016-02-05,10.84000015258789,79.19999694824219,81.6880874633789,7.070995330810547,21.54324722290039,25.10650062561035,44.66594696044922,34.17850112915039,104.06999969482422,6.451117992401123,32.92030334472656,14.663111686706543,11.000182151794434,78.36131286621094,,,,
2016-02-07,,,,,,,,,,,,,,,4378.0,22470.0,259.0,32640.0
2016-02-08,9.866000175476074,74.94000244140625,82.87432861328125,6.816032409667969,21.770090103149414,24.405000686645508,43.99809265136719,34.137001037597656,99.75,6.155777931213379,32.800025939941406,14.774829864501953,10.422565460205078,78.2798843383789,4308.0,22000.0,259.0,32270.0
2016-02-09,9.883333206176758,73.8499984741211,82.84998321533203,6.623391151428223,21.7655086517334,24.103500366210938,43.88234329223633,33.90549850463867,99.54000091552734,6.221677780151367,32.490753173828125,14.691039085388184,10.363104820251465,77.64663696289062,4280.0,21700.0,259.0,32500.0
2016-02-10,9.57800006866455,75.52999877929688,82.65494537353516,6.657387733459473,21.600526809692383,24.52400016784668,44.26524353027344,34.20600128173828,101.0,6.207033634185791,32.645389556884766,14.537426948547363,10.176228523254395,77.42949676513672,4310.0,21350.0,259.0,32310.0
2016-02-11,10.031332969665527,74.94000244140625,82.63057708740234,6.45908260345459,21.469926834106445,25.19099998474121,44.2474250793457,34.15549850463867,101.91000366210938,6.175303936004639,32.490753173828125,14.453636169433594,9.479692459106445,75.67447662353516,4253.0,21800.0,259.0,31200.0
2016-02-12,10.06933307647705,76.66999816894531,82.72808074951172,6.9350128173828125,21.53636932373047,25.354000091552734,44.96870422363281,34.119998931884766,102.01000213623047,6.280259132385254,33.066341400146484,14.602593421936035,10.15074634552002,75.8915786743164,,,,
2016-02-14,,,,,,,,,,,,,,,4286.0,22320.0,259.0,31700.0
2016-02-15,,,,,,,,,,,,,,,4319.0,22440.0,259.0,32140.0
2016-02-16,10.344667434692383,78.87999725341797,83.13433074951172,6.90101957321167,22.14358139038086,26.05500030517578,45.82073974609375,34.54999923706055,101.61000061035156,6.587803363800049,33.504478454589844,14.611907958984375,10.405577659606934,76.65421295166016,4324.0,22580.0,249.2,31950.0
2016-02-17,11.245332717895508,81.8499984741211,83.28058624267578,7.014339923858643,22.48270034790039,26.704999923706055,47.0135612487793,35.41999816894531,105.19999694824219,6.751338958740234,33.83951950073242,14.653800010681152,10.668904304504395,79.65029907226562,4346.0,23230.0,249.2,31820.0
2016-02-18,11.118000030517578,80.52999877929688,84.69430541992188,6.98352575302124,22.05651092529297,26.25,46.80727767944336,34.86750030517578,103.47000122070312,7.332257270812988,34.12302780151367,14.700348854064941,10.397080421447754,79.94083404541016,4301.0,23180.0,239.7,31900.0
2016-02-19,11.10533332824707,80.87000274658203,85.24263000488281,7.034875392913818,22.006099700927734,26.7450008392334,46.475433349609375,35.045501708984375,104.56999969482422,7.429890155792236,33.873897552490234,14.653800010681152,10.303644180297852,79.79557800292969,,,,
2016-02-21,,,,,,,,,,,,,,,4319.0,23600.0,239.7,32550.0
2016-02-22,11.849332809448242,83.80000305175781,85.72547912597656,7.017758369445801,22.19856834411621,27.975000381469727,47.21983337402344,35.323001861572266,107.16000366210938,7.6935014724731445,34.303436279296875,14.830689430236816,10.6519136428833,80.53096771240234,4327.0,23740.0,239.7,33200.0
2016-02-23,11.814000129699707,83.06999969482422,85.17716979980469,6.9778218269348145,21.69676399230957,27.64699935913086,45.901451110839844,34.79249954223633,105.45999908447266,7.7130279541015625,33.97697830200195,14.807413101196289,10.32912826538086,80.47650146484375,4332.0,23600.0,230.5,32800.0
2016-02-24,11.933333396911621,83.41999816894531,85.89732360839844,7.103342533111572,22.019851684570312,27.70199966430664,46.06288146972656,34.97800064086914,106.87999725341797,7.766726493835449,34.062896728515625,14.788795471191406,10.303644180297852,80.08609771728516,4340.0,23380.0,239.6,32580.0
2016-02-25,12.495332717895508,86.68000030517578,87.05943298339844,7.0862274169921875,22.17107582092285,27.75749969482422,46.7265739440918,35.287498474121094,108.06999969482422,7.783811092376709,34.37215805053711,14.933098793029785,10.465036392211914,80.88505554199219,4341.0,23550.0,230.4,32180.0
2016-02-26,12.689332962036133,86.5999984741211,86.56839752197266,7.063404560089111,22.205448150634766,27.761499404907227,46.00906753540039,35.253501892089844,107.91999816894531,7.7325544357299805,34.41511917114258,15.105331420898438,10.787818908691406,82.11073303222656,,,,
2016-02-28,,,,,,,,,,,,,,,4438.0,23790.0,232.6,32320.0
2016-02-29,12.795332908630371,85.1500015258789,86.10193634033203,7.114751815795898,22.1550350189209,27.625999450683594,45.63240051269531,34.88850021362305,106.91999816894531,7.682335376739502,34.23470687866211,15.040163040161133,10.634926795959473,81.85652160644531,4502.0,23610.0,237.7,32420.0
2016-03-01,12.423333168029785,88.37000274658203,87.74687957763672,7.240274906158447,23.034912109375,28.95199966430664,47.15705108642578,35.94049835205078,109.81999969482422,8.022846221923828,34.88761520385742,15.30549430847168,11.204045295715332,83.49071502685547,4616.0,23680.0,245.9,32600.0
2016-03-02,12.555999755859375,88.38999938964844,87.59956359863281,7.1889262199401855,23.085325241088867,29.010499954223633,47.4888916015625,35.942501068115234,109.94999694824219,8.069391250610352,34.95698165893555,15.352046966552734,11.43426513671875,84.3804702758789,4606.0,23920.0,243.1,32650.0
2016-03-03,13.049332618713379,87.20999908447266,87.28041076660156,7.154695987701416,23.25717544555664,28.874500274658203,46.95078659057617,35.62099838256836,109.58000183105469,7.998350620269775,35.28652572631836,15.3892822265625,11.511006355285645,84.78901672363281,4600.0,23720.0,233.9,32640.0
2016-03-04,13.402667045593262,86.18000030517578,87.15760803222656,7.137573719024658,23.603166580200195,28.756999969482422,46.663787841796875,35.544498443603516,108.38999938964844,7.973851680755615,35.55535888671875,15.65461540222168,11.545111656188965,85.27932739257812,,,,
2016-03-06,,,,,,,,,,,,,,,4660.0,24220.0,233.9,32840.0
2016-03-07,13.685999870300293,85.11000061035156,87.35405731201172,7.171804428100586,23.341955184936523,28.139999389648438,45.766910552978516,34.757999420166016,105.7300033569336,7.922406196594238,35.711456298828125,15.729093551635742,11.536582946777344,85.32469940185547,4660.0,23900.0,233.9,32740.0
2016-03-08,13.506667137145996,84.3499984741211,86.92848205566406,7.10904598236084,23.14948081970215,28.01300048828125,46.322967529296875,34.69850158691406,105.93000030517578,7.777873516082764,35.45130157470703,15.542900085449219,11.135828971862793,85.37008666992188,4650.0,23450.0,233.9,33200.0
2016-03-09,13.914667129516602,85.2699966430664,87.43589782714844,7.137573719024658,23.170108795166016,27.973499298095703,47.39023971557617,35.262001037597656,107.51000213623047,7.772974014282227,35.6334114074707,15.724440574645996,11.204046249389648,85.68788146972656,4625.0,23490.0,233.9,33500.0
2016-03-10,13.678667068481445,84.8499984741211,87.68140411376953,7.160397052764893,23.181562423706055,27.946500778198242,46.68171691894531,35.64099884033203,107.31999969482422,7.760725498199463,35.99763107299805,15.743058204650879,11.314894676208496,86.31429290771484,4648.0,23650.0,242.8,33820.0
