,Portfolio Annual,Gini,Sharpe Ratio,658 Weight,690 Weight,637 Weight,XLK Weight,SHV Weight,700 Weight,704 Weight,QQQ Weight,IEI Weight,LQD Weight,GLD Weight,127 Weight,143 Weight,603 Weight,702 Weight,712 Weight,170 Weight,OIL Weight,701 Weight
0,3.5202593549993555,4.0935467785397135,0.8599533718422864,0.054900448358866566,0.060670003176278575,0.0030272113759763717,0.0182351681914993,0.0728545962884925,0.08865498316186927,0.03263483322179315,0.09500365822473636,0.07671027651237951,0.0201931864014676,0.05892220004724318,0.03743658700945329,0.019337724624752153,0.08352053364231764,0.10264446679343744,0.024702467293939302,0.008883757484093566,0.06416569915667394,0.07750219903473037
1,3.542481449192536,5.509606336699724,0.6429645300782953,0.0258252347891274,0.06406846184332993,0.048414805346322434,0.00453276090653359,0.012889228677983096,0.01747935909009436,0.09295758091658492,0.04867637974397457,0.054110335351681874,0.06869734718528288,0.05066735219918415,0.08536962437102642,0.0755314801457644,0.037675780967479734,0.033396472812763894,0.08908329439553973,0.03212570161953758,0.08087713806921676,0.07762166156857253
2,3.4487317761518366,4.654929969905143,0.740877263127143,0.06422847675594692,0.11009484744187253,0.011594235198811371,0.012274639577246883,0.08372347201517989,0.10627696512992788,0.019043198080689556,0.03288902395226976,0.08026049922662566,0.01960924439462135,0.08370722170451572,0.05819827410271114,0.08123751017976417,0.062245718259351206,0.0051793074060612265,0.0267263791431782,0.06864955972498486,0.014373512913150234,0.059687914793091434
3,3.8028835375479852,4.705324605722696,0.8082085416429833,0.015735734989931707,0.006021169512130184,0.02032698488402552,0.05043844258984637,0.10006176923152198,0.10823429822733695,0.05452024701146672,0.052576439883784847,0.07266315974025292,0.03701153095393822,0.013406155354672595,0.005826492663877542,0.07270530370731294,0.0926138747112406,0.07642252984100957,0.07431400580618397,0.04840899413807757,0.07486444843214601,0.023848418321243903
4,2.9364906378584132,3.799652885575202,0.7728312891438974,0.07281854375673079,0.05844063000248621,0.08259454187022507,0.010345482727825848,0.08656708006338301,0.07583286111364504,0.0766975653506909,0.05482611323582688,0.1076250008553565,0.022458000154193875,0.03299503225283503,0.025120404102227906,0.005315135279855026,0.09974758622469683,0.008838924557651437,0.0670025183073324,0.06960998868633823,0.041703528689227484,0.0014610627694713668
5,3.7960404663959224,4.9470726069403685,0.7673306555214825,0.08082445132131155,0.036940946362165265,0.052941179713506974,0.06818752275881612,0.06480382882449164,0.06665461178819287,0.0328642156357887,0.03957548421456312,0.02301178641678538,0.09297534002917922,0.027691669756384655,0.014136910289312727,0.012412288220503538,0.09059730899267797,0.03372575032718147,0.07039756981032913,0.08770234754711605,0.06727098521564717,0.037285802776046394
6,4.506424612471083,4.727488104078447,0.9532386995502642,0.09742141356446993,0.07614679676662194,0.024655143268871967,0.08517103732950664,0.07864081350224345,0.040809484601688345,0.02069768917367325,0.07367627631508442,0.08739758643383493,0.03811484541542869,0.045179942927356276,0.03686909637051857,0.024786762342941908,0.06755361593738082,0.04036801685159854,0.06800904186356878,0.037455913423492186,0.036859206955382154,0.020187316956337308
7,4.358309643266045,5.460156000079383,0.7982024035948206,0.09673799040193848,0.002283497806299801,0.05370152556238498,0.054958373094409825,0.007324546607152013,0.08742569591642847,0.010838954676613612,0.06131397175537231,0.009881356665212115,0.0696501389831359,0.08635363532173547,0.06812527614563689,0.0260798941253488,0.0891592550492803,0.05679164535760973,0.035242518009266144,0.08354204142663763,0.024120910312465146,0.07646877278307253
8,4.220681267485826,4.782098203336415,0.8826002913409653,0.00415064827817757,0.08071900760971099,0.025210630769632907,0.05298243942582676,0.08305574369046438,0.09052794973769773,0.005675060996447403,0.08468091790196419,0.047166947084461154,0.08622231911194499,0.049882124050418676,0.024092511044605566,0.05902824699920516,0.042225968940626024,0.05755017028434895,0.04662662855703669,0.020281953707829026,0.06698867764179317,0.07293205416780858
9,3.5663535585685135,4.982136686895634,0.7158281240956289,0.08619857384943412,0.029757124828506207,0.059909937305241856,0.008358192051851855,0.03138488894898531,0.08018837863105342,0.08578408775013484,0.08758364563059426,0.0678391288514711,0.09006678292930953,0.04003968121779613,0.015989537556357545,0.018101755112738524,0.022003516573557494,0.00011688155221905692,0.022299538190333697,0.09154359489473361,0.07261883774983029,0.09021591637585112
10,4.317309429783256,4.892951063290556,0.8823528733352637,0.07144178677377766,0.05379395799279512,0.037109474713521884,0.045100442933514166,0.0760957644512539,0.09547691503127644,0.015451806905615036,0.08648393430187697,0.0006437613539048671,0.07702496200801236,0.05363166220698308,0.023752281082125123,0.07471273266475588,0.0021061202808403475,0.09926720839679588,0.062213874286778395,0.043911443831681746,0.0504000159211797,0.03138185486331119
11,4.356150592010999,4.847366067268201,0.8986634249527531,0.04299933454040659,0.09465213754088428,0.07244013862351711,0.05017718964097347,0.044538089930045356,0.00649763401756773,0.059993815266007715,0.06931592575728086,0.04341625225127104,0.06595983221755902,0.07056350024712932,0.014429651125317682,0.05866029301823754,0.0830934362921171,0.0011193352376186393,0.07705020175139787,0.09184307974961926,0.01013127867816084,0.043118874114888545
12,4.850877204109816,5.668978623001998,0.8556880395398356,0.04674606367171233,0.0662787691529932,0.0394206988512535,0.04221347192002464,0.03294967291235542,0.06322335449447654,0.019732627244377868,0.10330508499493114,0.09391461075112273,0.012762504933191548,0.07368849373146187,0.09653076845078187,0.06450972715911224,0.05247319495238854,0.08469388680338955,0.018902953297830646,0.036522387064520795,0.027286000726227697,0.024845728887847862
13,2.4729865948247998,3.607293041879685,0.685551898920909,0.07321252824516641,0.09075134969389619,0.045961964595184264,0.0029668802069954176,0.05695651312603141,0.0323945203646697,0.04849379473052889,0.0022841500159045285,0.029976585734401606,0.08248913834114084,0.039049353100910955,0.05539528871085348,0.06648302582062618,0.08309458766247614,0.08017641560505716,0.07387684544725409,0.02757507621683574,0.02941752989766117,0.0794444524844058
14,4.440790166634412,5.379423679377276,0.8255141129074405,0.0699669691758423,0.030418162660507692,0.001538035795072366,0.040808960546566915,0.04816378369981844,0.09823107862146481,0.10978643554414118,0.09258276109958039,0.08201626455111037,0.10116936032863491,0.007679110501397181,0.09569594544957508,0.008230451706924193,0.016212897015343015,0.08913510870912247,0.030781737876295432,0.06711926215681571,0.0016461307041681374,0.008817543857619126
15,3.8692504529492133,4.1756500055273005,0.9266223097787155,0.014301450868723819,0.03554276219467155,0.06003283477518036,0.02162353133075254,0.0961400036497992,0.026832464166299603,0.07228311709248415,0.07910361548927967,0.10386043197890148,0.08198437768474272,0.03768409962939702,0.03476569349581994,0.07737295699250536,0.03354571491956756,0.03955681289353724,0.07218104130137094,0.04131710552397608,0.0124250957659181,0.05944689024707262
16,3.62226504578933,3.6870490943589234,0.9824292959188662,0.01796024927537448,0.04606563085095613,0.09221207715450397,0.04364177315694733,0.06215836158654417,0.02809423875224065,0.05982615612100633,0.06736363755957363,0.08064792852451437,0.03072607780998741,0.027607507105997353,0.029230868959465566,0.044001749197687706,0.057938626379726015,0.0869813105381051,0.09813684543319243,0.036752723885688995,0.009891047107203708,0.08076319060128459
17,3.353570101980363,4.840416081689391,0.6928268242613366,0.05220720434999142,0.07322919463913245,0.0635668046935176,0.06501352406005854,0.08939276573724737,0.05323003266809502,0.01952464068541832,0.01229708173210759,0.09746256608745375,0.022987932118002142,0.02263695714063044,0.06627882342011049,0.04777869573490135,0.07134248675097796,0.07076628041119593,0.04998771002050346,0.012669191029148456,0.08866330944525047,0.020964799276257447
18,3.8185743726285803,4.66198436930286,0.8190877682414022,0.04297630862119659,0.0910472874660809,0.09371529294211942,0.05774308328703746,0.08620742712058296,0.06821923656676455,0.04786191704520145,0.04423593227631328,0.011970901374319678,0.044088788381078804,0.0433245642583395,0.047116269185600794,0.030328048807567672,0.08876581395885833,0.0009589428842073434,0.009488850958039259,0.06684590443633338,0.0407320586141264,0.08437337181623232
19,5.124819442468498,6.510416028555128,0.787172343517018,0.02928002609638366,0.08040185416965344,0.0031686350926437025,0.09318904731812297,0.09073285021419125,0.09121554110965238,0.004137040377422587,0.08643173123269865,0.061639847098963876,0.04564335308656715,0.030746759862871235,0.08596279567595147,0.008213877138374038,0.08026569132741684,0.02530808913923576,0.04877407343350229,0.05027591793178643,0.08174609324521243,0.0028667764493500456
