,Portfolio_annual,Gini,Sharpe Ratio,601 Weight,602 Weight,700 Weight,701 Weight,702 Weight,142 Weight,143 Weight,SPY Weight,QQQ Weight,^RUT Weight,IEI Weight,LQD Weight,GSG Weight,GLD Weight,OIL Weight,TSLA Weight,AAPL Weight,AMZN Weight,MSFT Weight,GOOGL Weight,META Weight,NVDA Weight
9,8.368912609233604,6.86985914296753,1.2182073074672295,0.013810436920108946,0.10176371568725817,0.0739285838159179,0.12200166265344067,0.1390592842114155,0.022744773536964028,0.01875510223927897,0.04659011035596662,0.02874231464097953,0.00769144047266095,0.031136244335283957,0.05654424508564342,0.04007850185076024,0.10074266190535569,0.023527232520752034,0.03505527285455584,0.0009360474561120445,0.01795314314578461,0.01743641701296436,0.03662296602124278,0.0057196910262947145,0.059160152251259
10,7.0471785137805165,7.866708282229284,0.8958230381695903,0.04303291903252083,0.08897279170970261,0.05823663365746729,0.0035561027552714554,0.06551045921982607,0.015330749127640472,0.05733146053540556,0.07313916399346676,0.011619552603832666,0.015168157307449855,0.07605133732109239,0.09584977825072663,0.08454701971232201,0.09701138345955018,0.09995327262422184,0.006302415172881824,0.0026038036963434152,0.003036894676105925,0.012399737731959556,0.006076559268331525,0.028080754765038993,0.056189053378842176
11,8.000570565263821,7.101319066573189,1.1266316145296895,0.0360040053638668,0.004437311029100743,0.10420041771890982,0.04897129813907471,0.13675643131491122,0.019495992040465232,0.004230589326048221,0.04369679489923072,0.028729684026801518,0.03860197634717874,0.033824443629888665,0.1346285780017969,0.07805906820577949,0.13198201749630525,0.005054954528635869,0.0010917476979203065,0.0003037732655898383,0.0025028533957728418,0.02525602470898841,0.011496924692744801,0.03500535889597861,0.07566975527501132
12,8.307875587434088,7.938895438530841,1.0464775171508658,0.020937959212336234,0.11466914727016699,0.0680203632265052,0.06058022108954648,0.07039472886489696,0.08584550595988362,0.012425995009259793,0.014501137213656172,0.01315696774694143,0.002804564370965357,0.00010061704255807855,0.10001658961839899,0.08526999418974152,0.10556532971419243,0.07956873406516979,0.002883590729496844,0.001248312248376547,0.015450189573052012,0.040924798943626065,0.004034078865512263,0.013914599747925502,0.08768657529779163
13,6.585569728202434,8.743338405966874,0.7532099779768474,0.09377848542072884,0.0854366233465121,0.02514036953605018,0.033548552715606764,0.03938856850699933,0.055113388297099525,0.00012945575668694964,0.00988084945582097,0.010385991913955258,0.021061672073585027,0.05661230679200108,0.01444331459380842,0.12287006630804598,0.13566417934580144,0.10471441896454055,0.01945635051663717,0.016502660357924206,0.05991762510424403,0.03017023419870724,0.029363792504337315,0.0302035885479637,0.006217505742944172
14,6.3004858083589355,7.642339517672313,0.8244184642398515,0.039713582123185875,0.02654602842743801,0.05850819876461325,0.10054655781548616,0.09527612243959874,0.02629427131519417,0.0060008464776967,0.053060374337936464,0.04793671912881041,0.0082302424631234,0.08631386849348528,0.03646399548256264,0.09858164435357228,0.10609229546433042,0.09116227647744461,0.031502315935652433,0.03497975233444291,0.011267699703569578,0.015308720789565963,0.008376982928689682,0.00015050233158813036,0.017687002412012955
15,5.760299918128853,7.964917433852414,0.7232089931838442,0.10208745355782024,0.04952241985180217,0.029130384969446012,0.08742528319168363,0.09963178241132621,0.03137348729478292,0.026296157883116702,0.015022344534252345,0.06480951435895753,0.02619981069200705,0.05188760459103662,0.011639840390922694,0.09790260816003787,0.07549757364166772,0.11463789548896906,0.007370031707542435,0.04075476692288527,0.01696691415590644,0.007001537111043158,0.018453945278092264,0.01396687610341536,0.012421767703286362
16,6.550482272550551,6.969460909144488,0.9398836377654111,0.09526057152536532,0.08154527346249509,0.02700888280429131,0.06332215416496258,0.06865712048078125,0.07276514809738348,0.01257575322104393,0.07045480215464504,0.004101910655706128,0.0012051094640745245,0.04937281904217524,0.08679184720143433,0.03932446665755076,0.09321760241922161,0.09902958528783282,0.009925626896240252,0.03206539805286229,0.0017026796409682578,0.03076220538792511,0.005328212781626366,0.028637199254911764,0.026945631346502824
17,5.396063316638089,6.1658225990557005,0.8751570824409544,0.11339123869108342,0.06168607268722976,0.11158313991832795,0.09432433019151497,0.04431615254958038,0.009863249854851805,0.009827192610195861,0.020131464089262405,0.002940889399417136,0.07274360109977744,0.08607079240740764,0.10035558413107877,0.09992802717760116,0.02743963009185792,0.021309444886847363,0.038506098346143255,0.002058369915181905,0.011062544891210455,0.027675864019882212,0.03260379872361047,0.0034955704315159323,0.008686943886421602
18,7.815361525477282,7.500015548538159,1.0420460430912823,0.025075336256379116,0.09502168973533918,0.09283259620466967,0.04886024472444471,0.06165351389162644,0.03468558512327073,0.0008233783364515165,0.0006592989999707324,0.027915406594504366,0.03358690080727803,0.08413530214790663,0.09608213167190811,0.046778119870112725,0.09511211874264472,0.05718461971902346,0.05283519038933925,0.10260419232273593,0.0012589045113265273,0.020342115996793305,0.003147402882489653,0.015587506171777798,0.003818444900007512
19,6.304046374026395,6.0272303257034965,1.0459275709345965,0.09064745622818568,0.07373218566411446,0.10419916984217285,0.09207885798288801,0.054137185007812005,0.05850539017609296,0.011210572147039487,0.007217936182456432,0.041950927121520314,0.008897258805722421,0.1027358269364301,0.06029576488204736,0.008239599221651558,0.060870576625088074,0.07801791692427026,0.012288944946465,0.02316386034924148,0.01808027387357717,0.04504255557546908,0.001959220781553587,0.03576537185372441,0.010963148872477395
20,6.0048001008346175,6.510888121800576,0.9222705088002647,0.08961234324663699,0.08149022692571668,0.04562758053457327,0.0912166318678305,0.0985488099180305,0.0024997659346096272,0.05607799663330545,0.007120047069466792,0.061009235617491775,0.011577680404609741,0.07250471326559751,0.09194197871196211,0.1103909756733915,0.033930830532545135,0.03575843674793141,0.04463818382235371,0.034451727156197424,0.003718501383107892,0.005770669396475569,0.012277461628818813,8.53564456616279e-06,0.009827667884781328
21,8.650630523655867,9.291939576963422,0.9309822187288552,0.1126792788242892,0.11259223552432747,0.06955396515798769,0.03296534931024609,0.0016975354558363932,0.019818444825219127,0.01452234089918757,0.017915833108672764,0.019234724246891502,0.010750682872800546,0.11603036953733689,0.02222266750512948,0.09363082586806241,0.012511411162666148,0.13584376710448123,0.0025825533422492593,0.07663442819380477,0.013895544664207794,0.00861723118304799,0.028016691341465626,0.0018100449719549558,0.076474074900135
22,7.035322629829488,6.422059497722126,1.0954932186979713,0.013199367515174065,0.12303467461113562,0.06333842619116273,0.09019294315835458,0.07997788718865396,0.05176906550997494,0.027307727863025925,0.04729825324339655,0.00694651928937589,0.020013494262934695,0.09313775633683279,0.013944032053843411,0.1075857157336383,0.12309841495160306,0.004944161216528742,0.008806340791541814,0.011686856901733081,0.0006728650830119354,0.019781138605524648,0.016490076976566143,0.012340799865714812,0.06443348265027221
23,10.991420640483508,9.247839813639457,1.1885392547860179,0.09129880000827986,0.06483087119510461,0.07653459994467449,0.08032176590417368,0.094401898068331,0.01475168616860218,0.013629355465520587,0.0009553007929124633,0.032690911123420714,0.0017520787083230322,0.0013012907475629975,0.09088493142433725,0.037539193859833064,0.0736008274574976,0.09797276776356717,0.05735541631809288,0.01666078741762226,0.020125959983622793,0.003494544759817323,0.0015074115106726651,0.031824213344677756,0.09656538803335342
