,Returns,Volatility,Sharpe Ratio,601 Weight,602 Weight,700 Weight,701 Weight,702 Weight,TA35.TA Weight,TA90.TA Weight,SPY Weight,QQQ Weight,^RUT Weight,IEI Weight,LQD Weight,GSG Weight,GLD Weight,OIL Weight
0,2.5701688447448454,4.514610652556336,0.5693002215572062,0.05618288668331012,0.11458621260667046,0.12806549639006592,0.10799746980230096,0.09567168821665456,0.11801370802992149,0.008957655773423816,0.11162898855195155,0.009600793377957167,0.01891228815199224,0.10397579524318051,0.03590679050046852,0.07829438657739794,0.0019202057586381982,0.010285634336066498
1,3.6331011268444255,5.465999418400198,0.6646727979176718,0.14025124550542148,0.09985348987513895,0.07102976360095101,0.020597658465209348,0.07735469221660808,0.00736176215670178,0.12935222321161424,0.10836993048576972,0.0035614551633778285,0.0412741962251471,0.06159659042078549,0.1413396548674439,0.003256370177422965,0.03769390495243437,0.057107062675973784
2,3.342809989922804,5.596226308242559,0.5973328821601179,0.08372735136401016,0.09258878121511596,0.06609996903169614,0.07001097064698461,0.11402382919190666,0.013527697816819444,0.11726509025329832,0.029431188653997176,0.025626598609599625,0.11362270739187774,0.09347690678723228,0.10234851926554038,0.007515559576875104,0.01529993344771777,0.055434896747328655
3,3.2928469386580055,4.840611923514811,0.6802542717093173,0.029430562625678492,0.0241667488223985,0.12609281715424256,0.12826627574880828,0.1212572831823114,0.07320658535138287,0.1198306307227663,0.022751009424133592,0.04833875422478663,0.022987595617358476,0.07946696605821402,0.1073869806368122,0.009242351596346477,0.04231638381184233,0.045259055022917945
4,3.397332413354301,4.916797703792176,0.6909644484120309,0.10731247868275472,0.1251392388731006,0.013704596628518022,0.11981117474720249,0.05356132121263259,0.10244136455359022,0.025897243369582896,0.07203432481736734,0.05568451539010006,0.025919802050322942,0.12486105185706416,0.08244217782048427,0.009668726923611641,0.031802449347035085,0.0497195337266328
5,3.877796064682194,5.163964214836944,0.7509339537134337,0.05076689902937938,0.04989113352501695,0.06131092710617566,0.12512686697478023,0.12733604073924032,0.05803963229699507,0.02009301028864716,0.008061679768576302,0.13243500707655223,0.05330848632700432,0.14444585833017692,0.08227264671487211,0.0036356245495984376,0.03289065836335092,0.05038552890963402
6,2.2330081532915167,3.795892226304424,0.5882696399590649,0.11946334446830266,0.11624367903453287,0.0926970612512422,0.12644203641324148,0.06561999098584853,0.017338029350787598,0.006394040601154711,0.06673196880828845,0.00045691439643537573,0.056381529928255895,0.12940773748977638,0.10652941577661736,0.0345648031291799,0.035269624885722106,0.026459823480614448
7,3.418243244724949,4.701735818126544,0.7270172925383512,0.0880947721151098,0.107684478759883,0.0257843732121124,0.09516724332468421,0.07677490919089412,0.07656009309236038,0.11355821467288864,0.07910767266485368,0.025445605506192306,0.0046781319642059714,0.09862113209649843,0.10987598995579896,0.0270366180482703,0.05984660424309579,0.01176416115315201
8,3.8971286039588127,5.199213945760555,0.7495611153175444,0.022853623609865373,0.11628445646554393,0.1693882319421661,0.14938838161182455,0.019478730367218682,0.0020446019621197264,0.0023238011512419937,0.157925668161061,0.0740825092242554,0.014943172370787381,0.11756136227330574,0.05694780931757287,0.02759390264552003,0.03563121726930938,0.03355253162820787
9,2.8613086302415676,5.71489562463887,0.5006755710297643,0.14398342574189965,0.02915407389651801,0.05192680463199397,0.1624082400698103,0.0005624064272548026,0.056541024001724186,0.03258384678428776,0.03952368997577358,0.007972566853812528,0.15586864871039333,0.13383960376542964,0.1012653788951087,0.043416731310777834,0.008932490108551327,0.03202106882666429
10,4.2555205450524385,5.57221047121627,0.7637042008794704,0.008794850021685653,0.15680891034843608,0.1969165022497487,0.02736205529009646,0.05292429172080644,0.02414162292495856,0.025675363726434253,0.11835627186844466,0.11069743928219562,0.014707476961988123,0.15041031416450687,0.023379471008463347,0.02872512669177645,0.019445031696456717,0.04165527204400233
11,2.866326391767581,5.190037502366959,0.5522746975258598,0.10406100416935071,0.1014260090185308,0.017087514998514273,0.11403836005105755,0.037621775881868394,0.06873599607670244,0.052013317835583946,0.03359639847834655,0.010263819735305778,0.1237491719443638,0.12999948450354476,0.1323557583071999,0.03981044243714092,0.01825322744591914,0.01698771911657105
12,3.396586167289206,4.982508122575519,0.6817020833141101,0.14054045675940505,0.11447198320572442,0.1455455640381739,0.0052104731746569705,0.1357198638605415,0.00120980383327974,0.0936405922935202,0.006901553710438695,0.05856887252415118,0.10565476645282502,0.1000460865657333,0.0031180795573220333,0.010363353196057674,0.039393099570217874,0.03961545125795233
13,4.196988102402045,4.773482468415598,0.8792298139088166,0.05242037001487718,0.1086980792610707,0.1355557528711614,0.107272812146784,0.09644006042128263,0.06299674156152539,0.07994548579164833,0.024770605809616826,0.1261206547517343,0.0025679836338368717,0.01918941494687184,0.09824286510787725,0.010636588753770453,0.06638321553045365,0.008759369397489144
14,3.954843836957283,4.937059468381726,0.8010525014505457,0.13111864002586657,0.11198468067360441,0.06172135975063088,0.10883397286854762,0.11776915113331207,0.00859419565064482,0.0349678626478996,0.11584793220445694,0.0689817661124727,0.049671778980397166,0.05783346355145974,0.04125706478122702,0.018281130179478158,0.06489356260348814,0.008243438836514103
15,2.25455689026521,4.052305764558877,0.5563639619654009,0.1399597320377693,0.07475518287360197,0.14677657442819644,0.1494383995872349,0.02699454882450851,0.0706640217742026,0.026924544233379488,0.020922473912803403,0.025162299335242323,0.019701691316224092,0.08265656923158222,0.12470461072213304,0.02957544305159747,0.009530769636731497,0.05223313903479288
16,3.4018758712211725,5.459433904390643,0.6231187941455396,0.09959960880679272,0.08882758958653829,0.07860867930858587,0.11259061200938143,0.10585895467194553,0.11151698643649896,0.018902931627306142,0.002635722641025028,0.09195663799027451,0.07177619401171692,0.07192674940139582,0.05486325234711195,0.019653426244354476,0.01277525766512797,0.058507397251944517
17,2.9329834191185675,4.677361039421594,0.6270594453579453,0.10894392338280025,0.07782399017181005,0.1245732120864636,0.07127928499781572,0.08161371681263155,0.030414463546473272,0.14151421591740918,0.012629619039307654,0.036644797683664077,0.01460601778030694,0.10709327206941117,0.10177909320673588,0.03517744232969546,0.012074090612194624,0.04383286036328076
18,3.4851222992082542,5.4875566020391116,0.6350954626897558,0.0830616368889086,0.14152666728957555,0.042059701973980256,0.11901441966392576,0.06736596423129591,0.014143794678002624,0.055721043801518745,0.15904557814028844,0.02155419689733423,0.011610837316406957,0.11084820610593808,0.07446658573556107,0.021468053876206122,0.0056823614535345375,0.07243095194752311
19,3.3623154248075027,5.224237113270041,0.6435993144849634,0.10745381441178788,0.10523563365357938,0.12301959454259029,0.1107864234290722,0.05708930842550353,0.03098698014111826,0.02172897579280565,0.07897688221248679,0.046601908466632674,0.08910090607230013,0.02028846608733522,0.10903004586680325,0.060645239489082375,0.03849348945512482,0.000562331953777676
20,3.0501845968460053,4.588038627574062,0.6648123183868657,0.021228674520765642,0.12533108997078485,0.1554086663480677,0.10277852854789056,0.17935204142165206,0.013748085308066479,0.09813099181986229,0.05689795591500702,0.0330933777566612,0.06709251524083588,0.007464200836278138,0.08054590668485928,0.0519765906915032,0.005473750714262139,0.001477624223503424
21,3.307806083094369,5.550604905385323,0.5959361438039051,0.14411153626631285,0.10833600232651638,0.11399264494614512,0.06694012258805389,0.041453512954024455,0.026740366412495734,0.02508345245699702,0.0024624762392424066,0.0721060639230866,0.1078841242313457,0.05281244979557742,0.1423722138662623,0.01858244429197562,0.018035517330484648,0.05908707237148002
22,3.5882728622409155,5.349612238294607,0.6707538233434307,0.09030139185692906,0.11990703268395457,0.10986577342694043,0.03549057502316736,0.07993644207219396,0.06595786243151107,0.02789588390305058,0.03455564151255755,0.10129517967085368,0.046819408510940866,0.07146205751525221,0.12211756235792164,0.07357984356762974,0.008225764016092348,0.012589581451004972
23,3.4874900940993374,4.908941019308126,0.7104363406246159,0.08160444337101305,0.11100768199132931,0.13463997304471542,0.11179344137238097,0.007049458727691063,0.05457745390612937,0.034510433691450265,0.08958827523188163,0.04433428236843273,0.07610302330567918,0.13621670843197445,0.055029888483609776,0.026835365269492456,0.031085906795610626,0.005623664008609617
24,3.6836907003300965,4.956854645185854,0.7431508414126553,0.12021841615547166,0.012015723074671528,0.0516814031598776,0.174369464076711,0.05201026437458658,0.09196284295181646,0.022621633778709755,0.041920030090464265,0.09628681761640732,0.034877133961216195,0.13622369850055535,0.07281512993604285,0.013855138923941053,0.04017398376777846,0.038968319631749966
25,3.2000325288642752,4.291541782744328,0.7456603455968076,0.11553386506668972,0.06580983801566004,0.07352833118380085,0.11785282142294802,0.1371063921184862,0.11559419294926929,0.06613783939258276,0.01732505085455823,0.05466251664303393,0.01902197386757485,0.017795671140409697,0.11520627727434991,0.003833427385390447,0.06632281072607374,0.014268991959172394
26,2.9114673899842214,4.5289987999706485,0.6428501129218869,0.06254601094951595,0.08207330405347579,0.14311337481080905,0.12747717488685562,0.12416848967668216,0.08828784268394554,0.08308178156246165,0.014618572749872672,0.04336403989815619,0.03388161747721649,0.031381512977968325,0.09726853282403566,0.014897801208135301,0.012764163247146807,0.041075780993722694
27,3.8372257164440864,4.835057744797068,0.7936256233078636,0.0013208120205329295,0.13793926910626847,0.03216493970980634,0.15562592857081342,0.12385717702837465,0.022898029679834644,0.05127285762631532,0.03355401382646474,0.11649879650606568,0.027543313676499332,0.07260993377528771,0.14100607741159538,0.021652318594637735,0.03496354123558253,0.027092991231921233
28,3.8010673478175896,4.6485950452294205,0.8176808930083943,0.024788401299006353,0.10818797518943933,0.07243952530333954,0.1132055855427534,0.1310236701720549,0.00044330852245663726,0.15962030280938153,0.028226724293547646,0.08109837673542022,0.023790320236699563,0.12275200604941482,0.075721707892123,0.015125555939320042,0.028053198549254456,0.015523341465788498
29,3.548271323653282,4.66245049469463,0.7610314206426073,0.10352202511810095,0.12062107626712322,0.1001610632175292,0.07657416993384543,0.0007573496095502401,0.10428699164018389,0.046973079435599044,0.04332367654560003,0.05048638435278805,0.05245511942000922,0.11086228543851637,0.09575761051046057,0.0015093948442196326,0.09258691383910761,0.00012285982736667605
30,3.6685312995283907,5.816795191615302,0.6306791246177009,0.10787500366425966,0.14154534549573589,0.10727111421872952,0.05013176742670634,0.007049142178818001,0.000967233020455845,0.008393462227432605,0.11227090074070746,0.036116586767662245,0.13070135208263245,0.13937667556379968,0.06730527539815029,0.03443983923851707,0.043880776606013396,0.01267552537037949
