,Portfolio Annual,Gini,Sharpe Ratio,170 Weight,603 Weight,601 Weight,690 Weight,637 Weight,704 Weight,701 Weight,714 Weight,XLK Weight,XLV Weight,XOP Weight,QQQ Weight,SHV Weight,273011 Weight,695437 Weight,593038 Weight,LMB Weight,AGM Weight,TDS Weight,MCD Weight,FMY Weight,EOI Weight
1393,7.05244180736917,8.452743508504854,0.8343376088808621,0.05311396928920817,0.07550995579038813,0.06034956073016531,0.02378595636735535,0.014884955774422724,0.01924619194809596,0.052803974469121745,0.06963488555758342,0.06011373570302235,0.05941407228550311,0.07444645267109876,0.03053206214559966,0.056559862646852754,0.007003559875730235,0.04979883136111725,0.059885530975616004,0.0008369553292706612,0.056731165268647625,0.06844363423287858,0.036745042185097984,0.03949023924056487,0.030669406152659357
1394,8.900759203618192,9.294100497870179,0.9576783902495862,0.05659843131320034,0.06337563237564961,0.025144957697101147,0.022195221288567882,0.03865771914689008,0.017945315448976363,0.08916004553780035,0.00449368288840852,0.03688741022829555,0.013808828112892432,0.08008122812445105,0.05467636750054287,0.04589342475471399,0.029024919254093572,0.08653934382590515,0.06822549183776218,0.048195626058263205,0.05292499853122724,0.052625387896174394,0.02318284787116077,0.021294671638447112,0.06906844866947623
1395,9.057903460360105,7.54411608317504,1.2006580175192598,0.04266006449921837,0.10178691767377925,0.022369192369404125,0.09222869413242753,0.07179134110047444,0.020375819614226114,0.035210208598413346,0.06209507835064257,0.04137939007896719,0.017183423329387302,0.02695543166777663,0.01684755383452009,0.036651401880875394,0.0858101682240095,0.02700459051516886,0.02361123060024955,0.06709755455766123,0.054457991790782236,0.03126753847028541,0.07700131613144469,0.0026419244956036015,0.04357316808468264
1396,7.901225111047805,7.167133859863838,1.1024246603366654,0.03442074535229039,0.07473595113029055,0.05773152172050694,0.0011869261528986098,0.0442710104149826,0.07560345538551526,0.04586484245340797,0.05171053384673172,0.08064816137699408,0.05322675452468022,0.026065163543813063,0.031723083476201,0.043614151967254385,0.020955966742813383,0.04321182572099253,0.06854320566717434,0.021942591754753986,0.06487925668569651,0.0015115758152149,0.01817849949793312,0.0643370550423904,0.07563772172746389
1397,9.397102547021241,8.16261414037594,1.1512368936489317,0.029337566476243943,0.05334954977389683,0.056825816523914,0.0664171796957703,0.02884022932995975,0.03023074253478807,0.0542543776890534,0.037141476323354225,0.07960641816642966,0.02247946094503397,0.042031349829593896,0.02936067335880545,0.01852874172259364,0.016549773939657883,0.04265673506252975,0.043764807022529745,0.06685599623897731,0.0630956193298108,0.002181718136550247,0.075426534295257,0.06508846698801288,0.07597676661723718
1398,7.526309448881352,8.048222744712492,0.9351517331979876,0.02693339389264641,0.07072136234195699,0.017213101550248185,0.09110945425432045,0.00860653332690287,0.06486196925551926,0.09457699422755626,0.03216226390215672,0.00988117489439282,0.002756242972252523,0.07440912141875479,0.07680845190063636,0.003238620694041429,0.06802538682685387,0.0766011649709141,0.008212944600396526,0.03189741481842232,0.014484148056660418,0.08059996555899562,0.054578980261524,0.05790942643153045,0.03441188384331758
1399,8.292461692876918,7.864163703048588,1.0544619880766595,0.02581663931625774,0.02748720594644695,0.07941809027473315,0.007407984249694861,0.09038751909006462,0.05543537887641814,0.04637578747289279,0.006511428574554584,0.08042881528045996,0.044886005064375865,0.022164898200897374,0.07326442765421964,0.024331850487485394,0.08144511953536149,0.06050845014843125,0.01778834576401429,0.014131898570429206,0.0013494894784643753,0.07221036122816499,0.07322139369877569,0.05203606136069914,0.04339284972715863
1400,9.061070912304125,8.471402763696801,1.0696069075046553,0.002873786501037341,0.05674592762221821,0.0816227727497256,0.049027172079314056,0.00963135982961472,0.06213845952580682,0.028222160991918977,0.044547232691372285,0.0005308920886902844,0.04347366895589058,0.07936541620992098,0.04666476525775364,0.03292028497685928,0.06317908785566011,0.06557489606478466,0.042748493091712296,0.06394596144489957,0.04694650612397403,0.018209552238189368,0.06248847033715439,0.022373365052319745,0.07676976831118303
1401,6.6150077985060785,7.611458862169754,0.8690854037698073,0.06736777586775008,0.08502065300425772,0.03197323175567583,0.04048149277752476,0.08424832947034462,0.059289716280171705,0.09086176799329272,0.05368251873168212,0.05275568175432891,0.013792982702539622,0.07301614951096226,0.02858849474477902,7.940699029686908e-06,0.0015559469826742364,0.050007516547428875,0.0031852433227562665,0.017195910344966408,0.07822488817127833,0.031254020794577404,0.021891948470037895,0.06304203031677667,0.052555759757164956
1402,9.046212957376154,8.491416558759681,1.0653361420650302,0.011457617637632958,0.03460166468130771,0.05910545630717719,0.06652024620997965,0.053282450448977524,0.053111725662794484,0.04824664956025127,0.01964666453323952,0.06165425197733035,0.05831891371510331,0.04940474487524924,0.0662110870096266,0.0434073917462784,0.05259412982207625,0.061295410484382966,0.010264710150681153,0.07316230593860164,0.0351312597468515,0.06757412367394684,0.0063189204544146105,0.049626247481555814,0.019064027882541024
1403,8.462903892388018,8.020602202320656,1.0551456959103878,0.005720593738959946,0.07585921917428515,0.06976347732959233,0.05891400918382276,0.020627910826653113,0.035363677417019505,0.060971036046184465,0.031019647022826308,0.009380746607122407,0.07534290345237013,0.0780107457169103,0.057522554701203814,0.06783972902024335,0.0770159909793617,0.0062790549439913955,0.023662726230779692,0.03848472862780179,0.08830002601606518,0.007407245408956364,0.04989853726333736,0.02789568528546618,0.03471975500704666
1404,7.8503216323310365,7.856400463624423,0.9992262574544752,0.004013468302968179,0.07496093896352514,0.0033460303061292273,0.09265357583242835,0.04910781567292196,0.07275404511758592,0.02176372734117931,0.0946598233679577,0.027599449720980888,0.01840967007578461,0.06515130834026732,0.07823444770793987,0.06170486635136449,0.03379524331497403,0.0582112896916746,0.016155623174498857,0.03242170375298855,0.08247954461053025,0.045314680041582844,0.01580076198781091,0.014788910938246183,0.036673075386660876
1405,8.871836757621265,7.842309030562017,1.1312786480419361,0.07177856916560253,0.040092116877487975,0.055996040943253444,0.07542543123476332,0.019266184536825413,0.06797851025053822,0.039619438128520625,0.02252886971402401,0.021715137416304393,0.010314673405340098,0.024000084061348244,0.04289488115747181,0.014501880156413625,0.03207014909998255,0.07237850535646054,0.0618451092283183,0.061665289374276525,0.05269623205323738,0.029090246014084484,0.053220087655954124,0.06913878343725958,0.06178378073253275
1406,9.474879763963928,9.105989410202755,1.0405107382782428,0.06210451688098264,0.07626143910079582,0.006834692360577411,0.014996884496507414,0.008338886336227293,0.07358880464551257,0.07900191781246794,0.03735529321692841,0.06703332930294732,0.005347265793460054,0.06553230909715374,0.04900907679227496,0.038971107883350876,0.07002972399573086,0.08100535469004623,0.04962400207776916,0.0565467207098085,0.046387640425275434,0.04979465491066367,0.01452632583696378,0.0051357007467056365,0.04257435288785012
1407,8.087084768128761,7.498712903387118,1.0784630472351966,0.043134318019973285,0.03315781115801095,0.06767457732786314,0.04063137648163194,0.05808721006709016,0.03141258762769176,0.08054515549324752,0.08641484786513969,0.07147794219132692,0.047467314101042775,0.0251828392277311,0.030722407060536673,0.027619078782247845,0.0392850000486012,0.044789415891697965,0.0098407774894798,0.054820058025161274,0.04235150519373977,0.07158540668793206,0.032517589242374946,0.05427367277970093,0.00700910923777824
1408,7.618188980460938,8.604036623334583,0.885420333962785,0.04385796964265493,0.06371546500647376,0.08681712034254972,0.08713002368606004,0.025865009384223,0.01706628747678898,0.0350445373394193,0.0467709106288792,0.03869252976327413,0.08390387510987196,0.07600685318156739,0.006670074225103279,0.00824160074659569,0.010592243801281877,0.017994673801076274,0.016097569611924205,0.07251316972617801,0.022080667294173417,0.07014117606602192,0.021996260659351608,0.07953073100909963,0.06927125149743163
1409,7.428408260071362,7.559426435376452,0.9826682385991674,0.08276888352237381,0.08372955816434972,0.04418561949204116,0.0012274971475052928,0.05628070669123143,0.03346829752462542,0.03806249457354116,0.06258143450584702,0.003641018238591598,0.057274468921359546,0.04294952320677082,0.040294391681507426,0.0786585838058524,0.044448979708603634,0.0054652777079509905,0.009349436580298048,0.036142490277526654,0.06441203201612486,0.0567923430489131,0.04924682008469917,0.06877647978877668,0.04024366331150993
1410,8.256406348949085,7.982748207137192,1.0342811942342391,0.010341979582403956,0.016380948031949796,0.058674966733894926,0.02665570492880315,0.06734292222717636,0.07989341995520008,0.06257129608998785,0.056946567398424235,0.057893910294938546,0.045958024410144835,0.06941240948765552,0.00586883692539039,0.03104041803784092,0.04498123723763988,0.017482132227371813,0.04982946049096623,0.07241349186960702,0.03486929269611667,0.05020058398658382,0.04609141978776126,0.06806499150253952,0.02708598609760315
1411,8.237067032694423,8.879242804701644,0.927676741572245,0.06555259143516524,0.0819506140690395,0.044519355678454255,0.06463763480400814,0.014028917338744614,0.03464232565452671,0.008039783428937994,0.04311409928460925,0.07371995935556058,0.016763638390308894,0.058085307395455046,0.05061171098145253,0.07134589377733325,0.043596333355004194,0.03162617180559704,0.04431995772893205,0.04053107839471413,0.019650669916817562,0.10405922317091527,0.039775136560019395,0.021864587331512916,0.02756501014289145
