,Portfolio Annual,Gini,Sharpe Ratio,169 Weight,170 Weight,603 Weight,601 Weight,701 Weight,714 Weight,XLK Weight,XLV Weight,XOP Weight,QQQ Weight,SHV Weight,BIL Weight,273011 Weight,695437 Weight,593038 Weight,LMB Weight,AGM Weight,TDS Weight,MCD Weight,FMY Weight,EOI Weight
0,8.209156087615632,8.942066715570549,0.9180378931104682,0.0498087130677756,0.0550431712374213,0.0027464530314197,0.0165439497735236,0.0660977057688472,0.0804326877163812,0.0296081196520225,0.0861925556959624,0.0695957914073713,0.0183203718268426,0.0534574678933606,0.0339645353786901,0.0175442497467761,0.0757744320823173,0.0931247184192341,0.022411440020803,0.0080598344952761,0.0582146593265813,0.0703142671733586,0.0266443398736659,0.0661005364123684
1,11.375680616150284,9.637933575935698,1.1803028653936205,0.0454447154407851,0.0042546908551018,0.0120985166692742,0.0164070575984868,0.0872549374638527,0.0456902431049545,0.0507908433148214,0.0644829896978847,0.0475590759140554,0.0801324772262604,0.0708978709610016,0.0353644950718886,0.0313477084715214,0.083618325745071,0.0301548949333192,0.0759155902606522,0.0728598265921285,0.0472255840361005,0.0809499731647679,0.0085249496231449,0.0090252338549262
2,8.74320300250304,9.424617506167484,0.9276984447147564,0.0749749939079736,0.0951718152793468,0.0170533259756495,0.0294523663568746,0.0718738759362027,0.0175602246734361,0.0749604416335191,0.052116988716309,0.0727487965348886,0.0557415051593434,0.0046381084285008,0.0239336719466037,0.0614761929752818,0.0128715880643868,0.0534509730697778,0.0147500483643428,0.0056440033827878,0.0190537023108536,0.0472789779504029,0.0937938988252539,0.1014545005082636
3,10.015492025755336,9.723731367194285,1.0300050101697984,0.044161595200475,0.0425871044704086,0.0588574194420213,0.0299794725323585,0.0108590338162483,0.0047194799100338,0.0588915562061679,0.0750175699696502,0.0619025226779524,0.0601946106635983,0.0392114585016154,0.0606404711605933,0.0193173041907322,0.0609479409131413,0.0489138601318027,0.0691302928890164,0.0086590013681119,0.0724552429715207,0.0634708756861356,0.0641946191177934,0.0458885681806223
4,10.590113024562145,9.683056427243727,1.0936746164946811,0.0957199822376387,0.0199737919513831,0.0293452624954334,0.0223416921287568,0.0047271976820899,0.0887139336194497,0.0078612004175061,0.0595909854706934,0.0619100285961754,0.0370904621942313,0.0012994462367515,0.0826537216914772,0.0377770173471392,0.0541393781525726,0.0697307861272469,0.0662705102804617,0.0681631813409178,0.0336080194589942,0.0404711817352411,0.0235326037977715,0.0950796170380676
5,9.950797105433784,9.09968212174598,1.0935323863296116,0.025280297760857,0.0129058776403307,0.0113314345024485,0.082708156200628,0.0307889346500274,0.0642673967334712,0.0800652860525347,0.0614130730244488,0.0340389801237505,0.0825507430477742,0.0645235418354165,0.0208917148943627,0.0721702976835547,0.0666368650481094,0.0345802134664848,0.0175383373956887,0.0624301283698628,0.0740569802543534,0.0322968913616975,0.0382835531024311,0.0312412968517663
6,9.840043648730944,9.124359621495197,1.0784366308348632,0.0234053379479098,0.0637886944951459,0.0381182126018014,0.0642187384664072,0.0353684075271784,0.034804956909926,0.0190622304392727,0.096390416878832,0.0022752933421152,0.0535085793541956,0.0547609111119843,0.0072982299712695,0.0871115808824748,0.0108000109932882,0.0610936745061725,0.0098458535713921,0.0693998904087067,0.0860433721341592,0.0678805063076016,0.0259861907039139,0.0888389114462525
7,10.057002127026603,9.001380747526627,1.1172732727465216,0.0481951161665941,0.0299078718139705,0.0708963152237975,0.0204697375332776,0.0648937244939892,0.0037841164950116,0.073590944759837,0.0229843526483779,0.0483037129480064,0.0757213304140872,0.0825336874875891,0.0051739127209985,0.0772029901763314,0.0430017699692971,0.078608274689304,0.0454771774852205,0.0219649708527391,0.0538156326845861,0.0384971153605505,0.0524680806631376,0.0425091654132962
8,7.045426239360086,7.429892947039401,0.948254071704692,0.0202001857582044,0.0667186086485521,0.072638024084853,0.0796287876997339,0.027489129688648,0.0553437889484849,0.0077211567515381,0.0289928307104454,0.074076670794478,0.0792458924367189,0.0809082936345252,0.0626686422734145,0.0832021739617574,0.0369879817365196,0.0147708649300405,0.0167220958595278,0.0203264772447843,0.0001079732052635,0.0205999370182369,0.0845664279304204,0.0670840566838522
9,10.125081615977628,9.6289539967418,1.0515245601343308,0.0935123602550113,0.0615105407446735,0.0463159670881523,0.0319508226132068,0.0388309525551086,0.0655175609562715,0.0822045043582624,0.0133038245705735,0.0744616533945345,0.0005542709774966,0.0663175891576353,0.0461762323195148,0.0204504355120252,0.0643267868043883,0.0018133448671718,0.0854679025041165,0.0535654162922684,0.037807238269655,0.0433938227590607,0.0270194090795283,0.0454993649213436
